concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,kind,celula,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1
True,170,108,0.5973390581682032,0.0,6.0,309.0,388.0,145.0,43.0,73.54734617528402,56,4,16,0,0.06666666666666667,0.3333333333333333,334.0,0.1804633176132907,0.22020163525534137,0.017964071856287425,0.11322861467813133,21,0,145,43,39,188,11,1,0,0.6586427040007742,0.39362113220747674,20,60,177,32,0,145,0.6586427040007742,nenhuma,73.54734617528402,0.0,79,0,terminal,0.9666666666666667,GOV,71,j6043_1.sm,1,centralizada,0,1.5740740740740742,0.35,21,0.0
True,170,108,0.5973390581682032,0.0,6.0,309.0,388.0,145.0,43.0,73.54734617528402,56,4,16,0,0.06666666666666667,0.3333333333333333,334.0,0.1804633176132907,0.22020163525534137,0.017964071856287425,0.11322861467813133,21,0,145,43,39,188,11,1,0,0.6586427040007742,0.39362113220747674,20,60,177,32,0,145,0.6586427040007742,nenhuma,73.54734617528402,0.0,79,0,terminal,0.9666666666666667,GOV,71,j6043_1.sm,1,adaptativa,0,1.5740740740740742,0.35,21,0.0
True,176,108,0.6109038011487641,0.0,6.116646356810563,318.0,397.0,138.0,55.0,59.85681747841127,58,2,14,0,0.03333333333333333,0.26666666666666666,334.0,0.1519760857806968,0.17921202837847686,0.018313312445540606,0.09210770106354968,22,0,138,55,38,193,0,7,9,0.7659648859265082,0.2570239140832174,6,60,184,46,9,138,0.7659648859265082,nenhuma,59.85681747841127,0.0,66,0,terminal,0.8683333333333333,GOV,71,j6043_1.sm,2,centralizada,0,1.6296296296296295,0.36666666666666664,22,0.0
True,176,108,0.6109038011487641,0.0,6.116646356810563,318.0,397.0,138.0,55.0,59.85681747841127,58,2,14,0,0.03333333333333333,0.26666666666666666,334.0,0.1519760857806968,0.17921202837847686,0.018313312445540606,0.09210770106354968,22,0,138,55,38,193,0,7,9,0.7659648859265082,0.2570239140832174,6,60,184,46,9,138,0.7659648859265082,nenhuma,59.85681747841127,0.0,66,0,terminal,0.8683333333333333,GOV,71,j6043_1.sm,2,adaptativa,0,1.6296296296296295,0.36666666666666664,22,0.0
True,172,108,0.5218209519692458,0.0,2.5,329.0,370.0,213.0,67.0,59.055469320837794,59,1,14,0,0.016666666666666666,0.25,334.0,0.15024716339116204,0.17681278239771794,0.0074850299401197605,0.08328751681078425,23,0,213,67,37,280,0,4,17,0.794910294566222,0.24332019624229823,4,60,263,50,17,213,0.794910294566222,nenhuma,59.055469320837794,0.0,65,0,terminal,0.8910277612312542,GOV,71,j6043_1.sm,3,centralizada,0,1.5925925925925926,0.38333333333333336,23,0.0
True,172,108,0.5218209519692458,0.0,2.5,329.0,370.0,213.0,67.0,59.055469320837794,59,1,14,0,0.016666666666666666,0.25,334.0,0.15024716339116204,0.17681278239771794,0.0074850299401197605,0.08328751681078425,23,0,213,67,37,280,0,4,17,0.794910294566222,0.24332019624229823,4,60,263,50,17,213,0.794910294566222,nenhuma,59.055469320837794,0.0,65,0,terminal,0.8910277612312542,GOV,71,j6043_1.sm,3,adaptativa,0,1.5925925925925926,0.38333333333333336,23,0.0
True,126,85,0.7345864043734976,0.0,11.016821608974686,296.0,382.0,75.0,33.0,30.02051457213409,56,4,3,0,0.06666666666666667,0.11666666666666667,323.0,0.08503900859279916,0.09294276957317056,0.034107806838930915,0.05772948130101092,20,0,75,33,40,108,9,3,0,0.6268507180531939,0.4857196752206667,16,60,99,24,0,75,0.6268507180531939,nenhuma,30.02051457213409,0.0,33,0,terminal,0.9833333333333334,GOV,72,j6010_1.sm,0,centralizada,0,1.4823529411764707,0.3333333333333333,20,0.0
True,126,85,0.7345864043734976,0.0,11.016821608974686,296.0,382.0,75.0,33.0,30.02051457213409,56,4,3,0,0.06666666666666667,0.11666666666666667,323.0,0.08503900859279916,0.09294276957317056,0.034107806838930915,0.05772948130101092,20,0,75,33,40,108,9,3,0,0.6268507180531939,0.4857196752206667,16,60,99,24,0,75,0.6268507180531939,nenhuma,30.02051457213409,0.0,33,0,terminal,0.9833333333333334,GOV,72,j6010_1.sm,0,adaptativa,0,1.4823529411764707,0.3333333333333333,20,0.0
True,210,85,0.765902724168802,0.0,13.888791692193468,259.0,391.0,36.0,39.0,44.50869472273235,47,13,3,0,0.21666666666666667,0.26666666666666666,323.0,0.12110922914711453,0.1377978164790475,0.042999355084190304,0.08718498858654293,16,0,36,39,44,75,10,19,0,0.6586427040007742,0.39362113220747674,14,60,65,29,0,36,0.6586427040007742,nenhuma,44.50869472273235,0.0,49,0,terminal,0.9500363530781154,GOV,72,j6010_1.sm,1,centralizada,0,2.4705882352941178,0.26666666666666666,16,0.0
True,210,85,0.765902724168802,0.0,13.888791692193468,259.0,391.0,36.0,39.0,44.50869472273235,47,13,3,0,0.21666666666666667,0.26666666666666666,323.0,0.12110922914711453,0.1377978164790475,0.042999355084190304,0.08718498858654293,16,0,36,39,44,75,10,19,0,0.6586427040007742,0.39362113220747674,14,60,65,29,0,36,0.6586427040007742,nenhuma,44.50869472273235,0.0,49,0,terminal,0.9500363530781154,GOV,72,j6010_1.sm,1,adaptativa,0,2.4705882352941178,0.26666666666666666,16,0.0
True,246,85,0.6792322572195394,0.0,34.27422739196126,234.0,408.0,75.0,44.0,73.67818579488853,44,16,2,0,0.26666666666666666,0.3,323.0,0.1857379317374047,0.2281058383742679,0.10611215910823919,0.12265833442476161,27,0,75,44,33,119,8,13,0,0.7659648859265082,0.2570239140832174,4,60,111,36,0,75,0.7659648859265082,nenhuma,73.67818579488852,0.0,81,0,terminal,0.9066666666666666,GOV,72,j6010_1.sm,2,centralizada,0,2.8941176470588235,0.45,27,0.0
True,246,85,0.6792322572195394,0.0,34.27422739196126,234.0,408.0,75.0,44.0,73.67818579488853,44,16,2,0,0.26666666666666666,0.3,323.0,0.1857379317374047,0.2281058383742679,0.10611215910823919,0.12265833442476161,27,0,75,44,33,119,8,13,0,0.7659648859265082,0.2570239140832174,4,60,111,36,0,75,0.7659648859265082,nenhuma,73.67818579488852,0.0,81,0,terminal,0.9066666666666666,GOV,72,j6010_1.sm,2,adaptativa,0,2.8941176470588235,0.45,27,0.0
True,192,85,0.6349845310842513,0.0,24.12595302287001,209.0,400.0,82.0,53.0,94.93660541145852,41,19,5,0,0.31666666666666665,0.4,323.0,0.22715551636831008,0.2939213789828437,0.07469335301198146,0.15070818967481395,19,0,82,53,41,135,5,17,0,0.794910294566222,0.24332019624229823,3,60,130,48,0,82,0.794910294566222,nenhuma,94.93660541145852,0.0,104,0,terminal,0.9133333333333332,GOV,72,j6010_1.sm,3,centralizada,0,2.2588235294117647,0.31666666666666665,19,0.0
True,192,85,0.6349845310842513,0.0,24.12595302287001,209.0,400.0,82.0,53.0,94.93660541145852,41,19,5,0,0.31666666666666665,0.4,323.0,0.22715551636831008,0.2939213789828437,0.07469335301198146,0.15070818967481395,19,0,82,53,41,135,5,17,0,0.794910294566222,0.24332019624229823,3,60,130,48,0,82,0.794910294566222,nenhuma,94.93660541145852,0.0,104,0,terminal,0.9133333333333332,GOV,72,j6010_1.sm,3,adaptativa,0,2.2588235294117647,0.31666666666666665,19,0.0
True,244,76,0.6657871214139018,0.0,20.49022143943015,233.0,397.0,82.0,27.0,90.28669169344866,41,19,3,0,0.31666666666666665,0.36666666666666664,332.0,0.21380425542510498,0.2719478665465321,0.061717534456114914,0.15141490318530385,31,0,82,27,29,109,13,0,0,0.6268507180531939,0.4857196752206667,18,60,96,14,0,82,0.6268507180531939,nenhuma,90.28669169344866,0.0,99,0,terminal,0.9933333333333333,GOV,72,j6021_1.sm,0,centralizada,0,3.210526315789474,0.5166666666666667,31,0.0
True,244,76,0.6657871214139018,0.0,20.49022143943015,233.0,397.0,82.0,27.0,90.28669169344866,41,19,3,0,0.31666666666666665,0.36666666666666664,332.0,0.21380425542510498,0.2719478665465321,0.061717534456114914,0.15141490318530385,31,0,82,27,29,109,13,0,0,0.6268507180531939,0.4857196752206667,18,60,96,14,0,82,0.6268507180531939,nenhuma,90.28669169344866,0.0,99,0,terminal,0.9933333333333333,GOV,72,j6021_1.sm,0,adaptativa,0,3.210526315789474,0.5166666666666667,31,0.0
True,376,76,0.7451902467119567,0.0,40.25424873119441,202.0,404.0,31.0,17.0,90.14343489141343,38,22,1,0,0.36666666666666664,0.38333333333333336,332.0,0.21353745537840885,0.27151637015485974,0.12124773714215183,0.16627229823315737,32,0,31,17,28,48,2,2,0,0.6586427040007742,0.39362113220747674,17,60,46,15,0,31,0.6586427040007742,nenhuma,90.14343489141343,0.0,100,0,terminal,0.9504808294251633,GOV,72,j6021_1.sm,1,centralizada,0,4.947368421052632,0.5333333333333333,32,0.0
True,376,76,0.7451902467119567,0.0,40.25424873119441,202.0,404.0,31.0,17.0,90.14343489141343,38,22,1,0,0.36666666666666664,0.38333333333333336,332.0,0.21353745537840885,0.27151637015485974,0.12124773714215183,0.16627229823315737,32,0,31,17,28,48,2,2,0,0.6586427040007742,0.39362113220747674,17,60,46,15,0,31,0.6586427040007742,nenhuma,90.14343489141343,0.0,100,0,terminal,0.9504808294251633,GOV,72,j6021_1.sm,1,adaptativa,0,4.947368421052632,0.5333333333333333,32,0.0
True,347,76,0.7709049753027082,0.0,26.892494958784745,237.0,409.0,30.0,12.0,79.54528522065841,45,15,3,0,0.25,0.3,332.0,0.19328440411608308,0.2395942325923446,0.08100149083971309,0.14993118860263704,22,0,30,12,38,42,3,0,0,0.7659648859265082,0.2570239140832174,6,60,39,9,0,30,0.7659648859265082,nenhuma,79.54528522065841,0.0,86,0,terminal,0.9583333333333334,GOV,72,j6021_1.sm,2,centralizada,0,4.565789473684211,0.36666666666666664,22,0.0
True,347,76,0.7709049753027082,0.0,26.892494958784745,237.0,409.0,30.0,12.0,79.54528522065841,45,15,3,0,0.25,0.3,332.0,0.19328440411608308,0.2395942325923446,0.08100149083971309,0.14993118860263704,22,0,30,12,38,42,3,0,0,0.7659648859265082,0.2570239140832174,6,60,39,9,0,30,0.7659648859265082,nenhuma,79.54528522065841,0.0,86,0,terminal,0.9583333333333334,GOV,72,j6021_1.sm,2,adaptativa,0,4.565789473684211,0.36666666666666664,22,0.0
True,246,76,0.7485992726267979,1.7763568394002505e-15,35.53110020529058,199.0,437.0,31.0,17.0,98.75691238195908,41,19,1,0,0.31666666666666665,0.3333333333333333,332.0,0.22926367411230245,0.29746057946373217,0.10702138616051379,0.16917472031121966,28,0,31,17,32,48,0,0,0,0.794910294566222,0.24332019624229823,2,60,48,17,0,31,0.794910294566222,nenhuma,98.75691238195908,0.0,105,0,terminal,0.9049999999999999,GOV,72,j6021_1.sm,3,centralizada,0,3.236842105263158,0.4666666666666667,28,0.0
True,246,76,0.7485992726267979,1.7763568394002505e-15,35.53110020529058,199.0,437.0,31.0,17.0,98.75691238195908,41,19,1,0,0.31666666666666665,0.3333333333333333,332.0,0.22926367411230245,0.29746057946373217,0.10702138616051379,0.16917472031121966,28,0,31,17,32,48,0,0,0,0.794910294566222,0.24332019624229823,2,60,48,17,0,31,0.794910294566222,nenhuma,98.75691238195908,0.0,105,0,terminal,0.9049999999999999,GOV,72,j6021_1.sm,3,adaptativa,0,3.236842105263158,0.4666666666666667,28,0.0
True,154,69,0.6945098695374287,1.7763568394002505e-15,22.408390847782126,267.0,440.0,98.0,47.0,48.540312815219714,48,12,2,0,0.2,0.23333333333333334,337.0,0.12590204241102002,0.14403653654367868,0.06649374138807752,0.07661755981955505,21,0,98,47,39,145,15,11,0,0.6268507180531939,0.4857196752206667,14,60,130,32,0,98,0.6268507180531939,nenhuma,48.54031281521972,0.0,54,0,terminal,0.9783333333333334,GOV,72,j6032_1.sm,0,centralizada,0,2.2318840579710146,0.35,21,0.0
True,154,69,0.6945098695374287,1.7763568394002505e-15,22.408390847782126,267.0,440.0,98.0,47.0,48.540312815219714,48,12,2,0,0.2,0.23333333333333334,337.0,0.12590204241102002,0.14403653654367868,0.06649374138807752,0.07661755981955505,21,0,98,47,39,145,15,11,0,0.6268507180531939,0.4857196752206667,14,60,130,32,0,98,0.6268507180531939,nenhuma,48.54031281521972,0.0,54,0,terminal,0.9783333333333334,GOV,72,j6032_1.sm,0,adaptativa,0,2.2318840579710146,0.35,21,0.0
True,308,69,0.7453841151359317,8.881784197001252e-16,19.07673924562157,282.0,413.0,67.0,40.0,34.07673924562157,51,9,2,0,0.15,0.18333333333333332,337.0,0.09183205424004126,0.10111792061015303,0.05660753485347647,0.061501840506817215,21,0,67,40,39,107,12,15,0,0.6586427040007742,0.39362113220747674,13,60,95,28,0,67,0.6586427040007742,nenhuma,34.076739245621575,0.0,37,0,terminal,0.9533333333333335,GOV,72,j6032_1.sm,1,centralizada,0,4.463768115942029,0.35,21,0.0
True,308,69,0.7453841151359317,8.881784197001252e-16,19.07673924562157,282.0,413.0,67.0,40.0,34.07673924562157,51,9,2,0,0.15,0.18333333333333332,337.0,0.09183205424004126,0.10111792061015303,0.05660753485347647,0.061501840506817215,21,0,67,40,39,107,12,15,0,0.6586427040007742,0.39362113220747674,13,60,95,28,0,67,0.6586427040007742,nenhuma,34.076739245621575,0.0,37,0,terminal,0.9533333333333335,GOV,72,j6032_1.sm,1,adaptativa,0,4.463768115942029,0.35,21,0.0
True,198,69,0.6625951261059594,0.0,34.43744795632373,207.0,442.0,69.0,60.0,96.07402844571675,40,20,3,0,0.3333333333333333,0.38333333333333336,337.0,0.22184204578261627,0.28508613782111797,0.10218827286742947,0.1440230384468263,27,0,69,60,33,129,0,23,3,0.7659648859265082,0.2570239140832174,2,60,126,57,3,69,0.7659648859265082,nenhuma,96.07402844571673,0.0,104,0,terminal,0.8416666666666665,GOV,72,j6032_1.sm,2,centralizada,0,2.869565217391304,0.45,27,0.0
True,198,69,0.6625951261059594,0.0,34.43744795632373,207.0,442.0,69.0,60.0,96.07402844571675,40,20,3,0,0.3333333333333333,0.38333333333333336,337.0,0.22184204578261627,0.28508613782111797,0.10218827286742947,0.1440230384468263,27,0,69,60,33,129,0,23,3,0.7659648859265082,0.2570239140832174,2,60,126,57,3,69,0.7659648859265082,nenhuma,96.07402844571673,0.0,104,0,terminal,0.8416666666666665,GOV,72,j6032_1.sm,2,adaptativa,0,2.869565217391304,0.45,27,0.0
True,158,69,0.6098537638952226,3.552713678800501e-15,29.586933033561635,243.0,466.0,122.0,77.0,99.11760915205605,46,14,6,0,0.23333333333333334,0.3333333333333333,337.0,0.22727266010829172,0.29411753457583395,0.08779505351205233,0.12971512233836255,32,0,122,77,28,199,0,33,9,0.794910294566222,0.24332019624229823,0,60,190,68,9,122,0.794910294566222,nenhuma,99.11760915205605,0.0,108,0,terminal,0.8516666666666666,GOV,72,j6032_1.sm,3,centralizada,0,2.289855072463768,0.5333333333333333,32,0.0
True,158,69,0.6098537638952226,3.552713678800501e-15,29.586933033561635,243.0,466.0,122.0,77.0,99.11760915205605,46,14,6,0,0.23333333333333334,0.3333333333333333,337.0,0.22727266010829172,0.29411753457583395,0.08779505351205233,0.12971512233836255,32,0,122,77,28,199,0,33,9,0.794910294566222,0.24332019624229823,0,60,190,68,9,122,0.794910294566222,nenhuma,99.11760915205605,0.0,108,0,terminal,0.8516666666666666,GOV,72,j6032_1.sm,3,adaptativa,0,2.289855072463768,0.5333333333333333,32,0.0
True,204,108,0.5704740465390282,0.0,15.112686993207173,267.0,380.0,194.0,52.0,40.11268699320718,51,9,1,0,0.15,0.16666666666666666,334.0,0.1072208679037274,0.12009786524912329,0.04524756584792567,0.06021907070149564,19,0,194,52,41,246,31,0,0,0.6268507180531939,0.4857196752206667,21,60,215,21,0,194,0.6268507180531939,nenhuma,40.11268699320718,0.0,44,0,terminal,0.9983333333333334,GOV,72,j6043_1.sm,0,centralizada,0,1.8888888888888888,0.31666666666666665,19,0.0
True,204,108,0.5704740465390282,0.0,15.112686993207173,267.0,380.0,194.0,52.0,40.11268699320718,51,9,1,0,0.15,0.16666666666666666,334.0,0.1072208679037274,0.12009786524912329,0.04524756584792567,0.06021907070149564,19,0,194,52,41,246,31,0,0,0.6268507180531939,0.4857196752206667,21,60,215,21,0,194,0.6268507180531939,nenhuma,40.11268699320718,0.0,44,0,terminal,0.9983333333333334,GOV,72,j6043_1.sm,0,adaptativa,0,1.8888888888888888,0.31666666666666665,19,0.0
True,270,108,0.5824126873326392,3.552713678800501e-15,21.0334775007537,227.0,375.0,160.0,47.0,61.87333613462736,42,18,1,0,0.3,0.31666666666666665,334.0,0.15629579081725692,0.18524950938511184,0.06297448353519072,0.09609550925974401,21,0,160,47,39,207,17,1,0,0.6586427040007742,0.39362113220747674,20,60,190,30,0,160,0.6586427040007742,nenhuma,61.87333613462735,0.0,67,0,terminal,0.94,GOV,72,j6043_1.sm,1,centralizada,0,2.5,0.35,21,0.0
True,270,108,0.5824126873326392,3.552713678800501e-15,21.0334775007537,227.0,375.0,160.0,47.0,61.87333613462736,42,18,1,0,0.3,0.31666666666666665,334.0,0.15629579081725692,0.18524950938511184,0.06297448353519072,0.09609550925974401,21,0,160,47,39,207,17,1,0,0.6586427040007742,0.39362113220747674,20,60,190,30,0,160,0.6586427040007742,nenhuma,61.87333613462735,0.0,67,0,terminal,0.94,GOV,72,j6043_1.sm,1,adaptativa,0,2.5,0.35,21,0.0
True,199,108,0.6204572080009494,0.0,26.191310417291795,239.0,409.0,132.0,58.0,60.191310417291795,43,17,2,0,0.2833333333333333,0.31666666666666665,334.0,0.15269568056579721,0.1802135042433886,0.07841709705775987,0.09131083718198368,12,0,132,58,48,190,0,10,16,0.7659648859265082,0.2570239140832174,6,60,174,42,16,132,0.7659648859265082,nenhuma,60.191310417291795,0.0,65,0,terminal,0.8999999999999999,GOV,72,j6043_1.sm,2,centralizada,0,1.8425925925925926,0.2,12,0.0
True,199,108,0.6204572080009494,0.0,26.191310417291795,239.0,409.0,132.0,58.0,60.191310417291795,43,17,2,0,0.2833333333333333,0.31666666666666665,334.0,0.15269568056579721,0.1802135042433886,0.07841709705775987,0.09131083718198368,12,0,132,58,48,190,0,10,16,0.7659648859265082,0.2570239140832174,6,60,174,42,16,132,0.7659648859265082,nenhuma,60.191310417291795,0.0,65,0,terminal,0.8999999999999999,GOV,72,j6043_1.sm,2,adaptativa,0,1.8425925925925926,0.2,12,0.0
True,197,108,0.6134303874010306,0.0,18.411013916198712,259.0,393.0,153.0,48.0,46.65949139731144,47,13,0,0,0.21666666666666667,0.21666666666666667,334.0,0.12257540518964974,0.13969907603985462,0.05512279615628357,0.07283040682897662,18,0,153,48,42,201,4,0,17,0.794910294566222,0.24332019624229823,4,60,180,27,17,153,0.794910294566222,nenhuma,46.65949139731144,0.0,52,0,terminal,0.9316666666666666,GOV,72,j6043_1.sm,3,centralizada,0,1.8240740740740742,0.3,18,0.0
True,197,108,0.6134303874010306,0.0,18.411013916198712,259.0,393.0,153.0,48.0,46.65949139731144,47,13,0,0,0.21666666666666667,0.21666666666666667,334.0,0.12257540518964974,0.13969907603985462,0.05512279615628357,0.07283040682897662,18,0,153,48,42,201,4,0,17,0.794910294566222,0.24332019624229823,4,60,180,27,17,153,0.794910294566222,nenhuma,46.65949139731144,0.0,52,0,terminal,0.9316666666666666,GOV,72,j6043_1.sm,3,adaptativa,0,1.8240740740740742,0.3,18,0.0
True,121,85,0.7221987036945581,0.0,7.493691304083861,296.0,384.0,88.0,38.0,21.709622345717236,55,5,1,0,0.08333333333333333,0.1,323.0,0.06297944976988241,0.0672124530827159,0.023200282675182232,0.0408298466556651,18,0,88,38,42,126,10,3,0,0.6268507180531939,0.4857196752206667,16,60,116,28,0,88,0.6268507180531939,nenhuma,21.709622345717236,0.0,24,0,terminal,1.0,GOV,73,j6010_1.sm,0,centralizada,0,1.423529411764706,0.3,18,0.0
True,121,85,0.7221987036945581,0.0,7.493691304083861,296.0,384.0,88.0,38.0,21.709622345717236,55,5,1,0,0.08333333333333333,0.1,323.0,0.06297944976988241,0.0672124530827159,0.023200282675182232,0.0408298466556651,18,0,88,38,42,126,10,3,0,0.6268507180531939,0.4857196752206667,16,60,116,28,0,88,0.6268507180531939,nenhuma,21.709622345717236,0.0,24,0,terminal,1.0,GOV,73,j6010_1.sm,0,adaptativa,0,1.423529411764706,0.3,18,0.0
True,128,85,0.7177937003606629,0.0,9.5,282.0,372.0,77.0,40.0,29.254757339169583,53,7,3,0,0.11666666666666667,0.16666666666666666,323.0,0.08304999926800576,0.09057200414603586,0.029411764705882353,0.05644860355816075,15,0,77,40,45,117,13,12,0,0.6586427040007742,0.39362113220747674,14,60,104,27,0,77,0.6586427040007742,nenhuma,29.254757339169583,0.0,31,0,terminal,0.9966666666666667,GOV,73,j6010_1.sm,1,centralizada,0,1.5058823529411764,0.25,15,0.0
True,128,85,0.7177937003606629,0.0,9.5,282.0,372.0,77.0,40.0,29.254757339169583,53,7,3,0,0.11666666666666667,0.16666666666666666,323.0,0.08304999926800576,0.09057200414603586,0.029411764705882353,0.05644860355816075,15,0,77,40,45,117,13,12,0,0.6586427040007742,0.39362113220747674,14,60,104,27,0,77,0.6586427040007742,nenhuma,29.254757339169583,0.0,31,0,terminal,0.9966666666666667,GOV,73,j6010_1.sm,1,adaptativa,0,1.5058823529411764,0.25,15,0.0
True,153,85,0.648225711084416,0.0,24.018131314192335,186.0,417.0,81.0,55.0,90.29444647050668,36,24,0,0,0.4,0.4,323.0,0.21847486033652821,0.27954936987772966,0.07435953967242209,0.1403625462117936,31,0,81,55,29,136,8,16,0,0.7659648859265082,0.2570239140832174,4,60,128,47,0,81,0.7659648859265082,nenhuma,90.29444647050668,0.0,100,0,terminal,0.8883333333333332,GOV,73,j6010_1.sm,2,centralizada,0,1.8,0.5166666666666667,31,0.0
True,153,85,0.648225711084416,0.0,24.018131314192335,186.0,417.0,81.0,55.0,90.29444647050668,36,24,0,0,0.4,0.4,323.0,0.21847486033652821,0.27954936987772966,0.07435953967242209,0.1403625462117936,31,0,81,55,29,136,8,16,0,0.7659648859265082,0.2570239140832174,4,60,128,47,0,81,0.7659648859265082,nenhuma,90.29444647050668,0.0,100,0,terminal,0.8883333333333332,GOV,73,j6010_1.sm,2,adaptativa,0,1.8,0.5166666666666667,31,0.0
True,143,85,0.6233423267906504,0.0,23.5,213.0,383.0,110.0,57.0,64.42963767905759,44,16,1,0,0.26666666666666666,0.2833333333333333,323.0,0.1663002295462754,0.19947256247386252,0.07275541795665634,0.10486088842073713,21,0,110,57,39,167,5,16,0,0.794910294566222,0.24332019624229823,3,60,162,52,0,110,0.794910294566222,nenhuma,64.42963767905759,0.0,69,0,terminal,0.9066666666666666,GOV,73,j6010_1.sm,3,centralizada,0,1.6823529411764706,0.35,21,0.0
True,143,85,0.6233423267906504,0.0,23.5,213.0,383.0,110.0,57.0,64.42963767905759,44,16,1,0,0.26666666666666666,0.2833333333333333,323.0,0.1663002295462754,0.19947256247386252,0.07275541795665634,0.10486088842073713,21,0,110,57,39,167,5,16,0,0.794910294566222,0.24332019624229823,3,60,162,52,0,110,0.794910294566222,nenhuma,64.42963767905759,0.0,69,0,terminal,0.9066666666666666,GOV,73,j6010_1.sm,3,adaptativa,0,1.6823529411764706,0.35,21,0.0
True,211,76,0.7451104301455315,0.0,18.381014628549444,242.0,406.0,43.0,16.0,79.88567543028755,46,14,2,0,0.23333333333333334,0.26666666666666666,332.0,0.19395108933281743,0.24061950430809503,0.055364501893221216,0.14660997532593073,25,0,43,16,35,59,8,0,0,0.6268507180531939,0.4857196752206667,18,60,51,8,0,43,0.6268507180531939,nenhuma,79.88567543028755,0.0,87,0,terminal,0.9825666334538514,GOV,73,j6021_1.sm,0,centralizada,0,2.776315789473684,0.4166666666666667,25,0.0
True,211,76,0.7451104301455315,0.0,18.381014628549444,242.0,406.0,43.0,16.0,79.88567543028755,46,14,2,0,0.23333333333333334,0.26666666666666666,332.0,0.19395108933281743,0.24061950430809503,0.055364501893221216,0.14660997532593073,25,0,43,16,35,59,8,0,0,0.6268507180531939,0.4857196752206667,18,60,51,8,0,43,0.6268507180531939,nenhuma,79.88567543028755,0.0,87,0,terminal,0.9825666334538514,GOV,73,j6021_1.sm,0,adaptativa,0,2.776315789473684,0.4166666666666667,25,0.0
True,196,76,0.7366171182206515,0.0,13.728630582609373,251.0,405.0,50.0,21.0,73.81073610983267,43,17,4,0,0.2833333333333333,0.35,332.0,0.18188463128746749,0.22232149430672493,0.0413512969355704,0.1342475351283208,28,0,50,21,32,71,6,0,0,0.6586427040007742,0.39362113220747674,17,60,65,15,0,50,0.6586427040007742,nenhuma,73.81073610983267,0.0,80,0,terminal,0.9616666666666666,GOV,73,j6021_1.sm,1,centralizada,0,2.5789473684210527,0.4666666666666667,28,0.0
True,196,76,0.7366171182206515,0.0,13.728630582609373,251.0,405.0,50.0,21.0,73.81073610983267,43,17,4,0,0.2833333333333333,0.35,332.0,0.18188463128746749,0.22232149430672493,0.0413512969355704,0.1342475351283208,28,0,50,21,32,71,6,0,0,0.6586427040007742,0.39362113220747674,17,60,65,15,0,50,0.6586427040007742,nenhuma,73.81073610983267,0.0,80,0,terminal,0.9616666666666666,GOV,73,j6021_1.sm,1,adaptativa,0,2.5789473684210527,0.4666666666666667,28,0.0
True,216,76,0.8027834831085604,4.440892098500626e-16,15.785413478534231,266.0,400.0,28.0,13.0,57.26635502154196,48,12,2,0,0.2,0.23333333333333334,332.0,0.14711354907200455,0.17248902114922277,0.04754642614016335,0.11493120987281213,23,0,28,13,37,41,2,0,0,0.7659648859265082,0.2570239140832174,6,60,39,11,0,28,0.7659648859265082,nenhuma,57.26635502154196,0.0,63,0,terminal,0.9533333333333333,GOV,73,j6021_1.sm,2,centralizada,0,2.8421052631578947,0.38333333333333336,23,0.0
True,216,76,0.8027834831085604,4.440892098500626e-16,15.785413478534231,266.0,400.0,28.0,13.0,57.26635502154196,48,12,2,0,0.2,0.23333333333333334,332.0,0.14711354907200455,0.17248902114922277,0.04754642614016335,0.11493120987281213,23,0,28,13,37,41,2,0,0,0.7659648859265082,0.2570239140832174,6,60,39,11,0,28,0.7659648859265082,nenhuma,57.26635502154196,0.0,63,0,terminal,0.9533333333333333,GOV,73,j6021_1.sm,2,adaptativa,0,2.8421052631578947,0.38333333333333336,23,0.0
True,215,76,0.7647895293582443,0.0,15.785413478534231,234.0,436.0,36.0,15.0,83.09148695571122,44,16,3,0,0.26666666666666666,0.31666666666666665,332.0,0.20017632152638384,0.2502755631196121,0.04754642614016335,0.14575114495994285,30,0,36,15,30,51,0,1,0,0.794910294566222,0.24332019624229823,2,60,51,15,0,36,0.794910294566222,nenhuma,83.09148695571122,0.0,91,0,terminal,0.9083333333333333,GOV,73,j6021_1.sm,3,centralizada,0,2.8289473684210527,0.5,30,0.0
