concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,regra,limite,arquivo,semente,cenario,violacoes,n_selecoes_p1,n_decisoes,fracao_fuga_p1,fracao_fuga_decisoes,atraso_relativo,q_bin0,q_bin1,q_bin2,q_bin3,q_bin4,q_bin5,q_bin6,q_bin7,q_bin8,q_bin9
True,220,69,0.6968481428132387,3.552713678800501e-15,30.749151540044096,238.0,557.0,0.0,165.0,77.3133163150021,42,18,1,0,0.3,0.31666666666666665,337.0,0.18660591699693485,0.2294163688872466,0.09124377311585785,0.09672466945932079,33,0,0,165,27,165,0,49,165,0.794910294566222,0.24332019624229823,0,60,0,0,165,0,0.794910294566222,nenhuma,77.31331631500208,0.0,85,0,terminal,0.25,constante,0.6,j6032_1.sm,3,centralizada,0,33,225,0.0,0.0,3.1884057971014492,12,0,0,0,0,1,0,0,0,20
True,129,69,0.6992662890901352,0.0,13.883872290100213,316.0,460.0,94.0,62.0,41.832369695010556,56,4,9,0,0.06666666666666667,0.21666666666666667,337.0,0.11042448597697407,0.12413166081605506,0.04119843409525285,0.06359123026190579,29,0,94,62,31,156,0,23,0,0.794910294566222,0.24332019624229823,0,60,156,62,0,94,0.794910294566222,nenhuma,41.832369695010556,0.0,45,0,terminal,0.83,constante,0.6,j6032_1.sm,3,adaptativa,0,29,216,0.0,0.0,1.8695652173913044,12,0,0,0,0,0,0,0,0,17
True,215,108,0.6579808210931007,0.0,16.794583802543634,245.0,510.0,0.0,207.0,58.09857985334466,47,13,1,0,0.21666666666666667,0.23333333333333334,334.0,0.14817340036037643,0.1739478438722894,0.05028318503755579,0.07495637505146431,27,0,0,207,33,207,36,0,171,0.6268507180531939,0.4857196752206667,21,60,0,0,171,0,0.6268507180531939,nenhuma,58.098579853344646,0.0,64,0,terminal,0.25,constante,0.6,j6043_1.sm,0,centralizada,0,27,267,0.0,0.0,1.9907407407407407,16,0,0,0,0,0,0,0,0,11
True,191,108,0.5261028341644677,0.0,6.878664865022409,316.0,394.0,229.0,72.0,53.90301745994712,57,3,12,0,0.05,0.25,334.0,0.1389600364877617,0.16138627982020096,0.020594804985097033,0.07197596511597706,19,0,229,72,41,301,31,0,0,0.6268507180531939,0.4857196752206667,21,60,270,41,0,229,0.6268507180531939,nenhuma,53.90301745994714,0.0,57,0,terminal,1.0,constante,0.6,j6043_1.sm,0,adaptativa,0,19,361,0.0,0.0,1.7685185185185186,11,0,0,0,0,1,0,0,0,7
True,244,108,0.682992846053953,0.0,27.856110240540612,263.0,506.0,0.0,181.0,53.85695468621138,49,11,1,0,0.18333333333333332,0.2,334.0,0.13885777742411082,0.16124836732398617,0.08340152766628926,0.07269548371726145,29,0,0,181,31,181,13,2,168,0.6586427040007742,0.39362113220747674,20,60,0,0,168,0,0.6586427040007742,nenhuma,53.85695468621138,0.0,59,0,terminal,0.25,constante,0.6,j6043_1.sm,1,centralizada,0,29,241,0.0,0.0,2.259259259259259,17,0,0,0,0,0,0,0,0,12
True,170,108,0.5973390581682032,0.0,6.0,309.0,388.0,145.0,43.0,73.54734617528402,56,4,16,0,0.06666666666666667,0.3333333333333333,334.0,0.1804633176132907,0.22020163525534137,0.017964071856287425,0.11322861467813133,21,0,145,43,39,188,11,1,0,0.6586427040007742,0.39362113220747674,20,60,177,32,0,145,0.6586427040007742,nenhuma,73.54734617528402,0.0,79,0,terminal,0.9666666666666667,constante,0.6,j6043_1.sm,1,adaptativa,0,21,248,0.0,0.0,1.5740740740740742,16,0,0,0,0,0,1,0,0,4
True,234,108,0.7696878651206864,1.7763568394002505e-15,29.805210092306034,230.0,534.0,0.0,82.0,77.78773422167602,43,17,3,0,0.2833333333333333,0.3333333333333333,334.0,0.18890250426886407,0.23289740784932939,0.08923715596498813,0.11212036532894601,26,0,0,82,34,82,0,7,82,0.7659648859265082,0.2570239140832174,6,60,0,0,82,0,0.7659648859265082,nenhuma,77.78773422167602,0.0,87,0,terminal,0.25,constante,0.6,j6043_1.sm,2,centralizada,0,26,142,0.0,0.0,2.1666666666666665,11,0,0,0,1,0,0,1,0,13
True,169,108,0.6043461462805497,2.220446049250313e-16,6.116646356810563,311.0,396.0,126.0,53.0,80.25361986203313,55,5,17,0,0.08333333333333333,0.36666666666666664,334.0,0.19373064232670203,0.24028029898812314,0.018313312445540606,0.12247718658758562,20,0,126,53,40,179,1,7,0,0.7659648859265082,0.2570239140832174,6,60,178,52,0,126,0.7659648859265082,nenhuma,80.25361986203313,0.0,88,0,terminal,0.8542173215356409,constante,0.6,j6043_1.sm,2,adaptativa,0,20,239,0.0,0.0,1.5648148148148149,11,0,0,0,0,0,0,0,0,9
True,210,108,0.6047345136403882,0.0,20.66108368992694,208.0,492.0,0.0,236.0,85.5801560890785,42,18,2,0,0.3,0.3333333333333333,334.0,0.2039661667672136,0.25622801224275,0.06185953200576928,0.10518958144267762,29,0,0,236,31,236,0,3,236,0.794910294566222,0.24332019624229823,4,60,0,0,236,0,0.794910294566222,nenhuma,85.5801560890785,0.0,93,0,terminal,0.25,constante,0.6,j6043_1.sm,3,centralizada,0,29,296,0.0,0.0,1.9444444444444444,17,0,0,0,0,1,0,0,2,9
True,157,108,0.565285889872621,0.0,2.5,328.0,370.0,187.0,60.0,37.53606153759509,58,2,10,0,0.03333333333333333,0.2,334.0,0.10102938967015153,0.1123834177772308,0.0074850299401197605,0.05734758364484568,23,0,187,60,37,247,0,4,1,0.794910294566222,0.24332019624229823,4,60,246,59,1,187,0.794910294566222,nenhuma,37.53606153759509,0.0,43,0,terminal,0.8576944278979207,constante,0.6,j6043_1.sm,3,adaptativa,0,23,307,0.0,0.0,1.4537037037037037,18,0,0,0,0,0,0,0,0,5
False,21760,85,0.0022295433650015325,0.0,9.5,176.0,291.0,0.0,130211.0,18.0,27,5,1,130083,0.08333333333333333,0.1,323.0,0.05278592375366569,0.05572755417956656,0.029411764705882353,0.00013790989886607415,12,130083,0,128,20,128,25,0,103,0.6268507180531939,0.4857196752206667,16,60,0,0,103,0,0.6268507180531939,nenhuma,18.0,0.0,21,5,limite_seguranca,0.25,dependente_estado,0.1,j6010_1.sm,0,centralizada,0,130095,130243,0.9999077597140551,0.9987715270686333,256.0,12,0,0,0,2,0,0,0,2,130079
True,128,85,0.5945045795170691,0.0,3.0,314.0,357.0,119.0,105.0,19.5,57,3,5,61,0.05,0.13333333333333333,323.0,0.05693430656934306,0.06037151702786378,0.009287925696594427,0.0324729392173189,20,61,119,44,40,163,18,3,0,0.6268507180531939,0.4857196752206667,16,60,145,26,0,119,0.6268507180531939,nenhuma,19.5,0.0,22,0,terminal,1.0,dependente_estado,0.1,j6010_1.sm,0,adaptativa,0,81,284,0.7530864197530864,0.2147887323943662,1.5058823529411764,19,1,0,0,0,2,0,2,1,56
False,21760,85,0.0024749251009508924,0.0,7.0,195.0,323.0,0.0,130167.0,19.0,33,6,0,130046,0.1,0.1,323.0,0.05555555555555555,0.058823529411764705,0.021671826625386997,0.00014558382946769954,16,130046,0,121,23,121,11,3,110,0.6586427040007742,0.39362113220747674,14,60,0,0,110,0,0.6586427040007742,nenhuma,19.0,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.1,j6010_1.sm,1,centralizada,0,130062,130206,0.9998769817471668,0.9987711779795094,256.0,16,0,0,0,0,0,0,0,2,130044
True,112,85,0.6834462729912875,0.0,0.0,323.0,353.0,95.0,42.0,26.5,60,0,9,4,0.0,0.15,323.0,0.07582260371959942,0.08204334365325078,0.0,0.051306873184898356,15,4,95,38,45,133,20,1,0,0.6586427040007742,0.39362113220747674,14,60,113,18,0,95,0.6586427040007742,nenhuma,26.5,0.0,27,0,terminal,0.9666666666666667,dependente_estado,0.1,j6010_1.sm,1,adaptativa,0,19,197,0.21052631578947367,0.02030456852791878,1.3176470588235294,15,0,0,0,0,0,0,0,1,3
False,21760,85,0.002551469968508884,0.0,8.5,194.0,333.0,0.0,130154.0,26.0,33,5,2,130029,0.08333333333333333,0.11666666666666667,323.0,0.07449856733524356,0.0804953560371517,0.02631578947368421,0.00019921387141510807,15,130029,0,125,23,125,8,9,117,0.7659648859265082,0.2570239140832174,4,60,0,0,117,0,0.7659648859265082,nenhuma,26.0,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.1,j6010_1.sm,2,centralizada,0,130044,130192,0.9998846544246562,0.99874800294949,256.0,15,0,0,0,0,0,0,0,1,130028
False,21760,85,0.0027964312939815434,0.0,4.5,297.0,365.0,136.0,129991.0,31.5,54,5,7,129969,0.08333333333333333,0.2,323.0,0.08885754583921016,0.09752321981424149,0.01393188854489164,0.00024133585139840717,21,129969,136,22,38,158,8,9,0,0.7659648859265082,0.2570239140832174,4,60,150,14,0,136,0.7659648859265082,nenhuma,31.5,0.0,34,5,limite_seguranca,0.9666666666666667,dependente_estado,0.1,j6010_1.sm,2,adaptativa,0,129990,130186,0.9998384491114701,0.9983331541025917,256.0,21,0,0,0,0,0,0,0,2,129967
False,21760,85,0.0017082821040213573,0.0,7.0,136.0,223.0,0.0,130304.0,13.5,23,4,0,130118,0.06666666666666667,0.06666666666666667,323.0,0.04011887072808321,0.04179566563467492,0.021671826625386997,0.00010341618118514943,12,130118,0,186,15,186,3,1,183,0.794910294566222,0.24332019624229823,3,60,0,0,183,0,0.794910294566222,nenhuma,13.5,0.0,15,5,limite_seguranca,0.25,dependente_estado,0.1,j6010_1.sm,3,centralizada,0,130130,130331,0.9999077845231691,0.9983656996416815,256.0,11,1,1,0,1,0,1,1,3,130111
False,21760,85,0.0022218304957885406,0.0,4.0,253.0,290.0,147.0,130064.0,22.008190630351496,44,1,7,130017,0.016666666666666666,0.13333333333333333,323.0,0.0637903424557578,0.06813681309706346,0.01238390092879257,0.0001686154106884227,17,130017,147,47,28,194,3,2,0,0.794910294566222,0.24332019624229823,3,60,191,44,0,147,0.794910294566222,nenhuma,22.008190630351496,0.0,25,5,limite_seguranca,0.9666666666666667,dependente_estado,0.1,j6010_1.sm,3,adaptativa,0,130034,130256,0.9998692649614717,0.9981651517012652,256.0,16,1,0,0,0,3,1,0,2,130011
False,19456,76,0.0025218301281501434,0.0,10.0,162.0,294.0,0.0,116262.0,26.0,30,7,1,116115,0.11666666666666667,0.13333333333333333,332.0,0.07262569832402235,0.0783132530120482,0.030120481927710843,0.0002230189909248426,14,116115,0,147,23,147,10,0,137,0.6268507180531939,0.4857196752206667,18,60,0,0,137,0,0.6268507180531939,nenhuma,26.0,0.0,29,5,limite_seguranca,0.25,dependente_estado,0.1,j6021_1.sm,0,centralizada,0,116129,116299,0.9998794444109568,0.9984178711768803,256.0,14,0,0,1,1,1,3,1,2,116106
False,19456,76,0.002359592374289032,0.0,4.0,233.0,275.0,81.0,116163.0,26.553798401381343,39,1,6,116142,0.016666666666666666,0.11666666666666667,332.0,0.07405805912466117,0.07998132048608839,0.012048192771084338,0.00022784050987748253,14,116142,81,21,26,102,11,0,0,0.6268507180531939,0.4857196752206667,18,60,91,10,0,81,0.6268507180531939,nenhuma,26.553798401381343,0.0,29,5,limite_seguranca,0.984233300120518,dependente_estado,0.1,j6021_1.sm,0,adaptativa,0,116156,116284,0.9998794724336237,0.9987788517766847,256.0,14,0,0,1,3,0,2,3,1,116132
False,19456,76,0.0024372243104543194,0.0,14.0,160.0,284.0,0.0,116221.0,21.0,28,6,0,116131,0.1,0.1,332.0,0.059490084985835696,0.06325301204819277,0.04216867469879518,0.00018021729056176303,16,116131,0,90,18,90,1,0,89,0.6586427040007742,0.39362113220747674,17,60,0,0,89,0,0.6586427040007742,nenhuma,21.0,0.0,23,5,limite_seguranca,0.25,dependente_estado,0.1,j6021_1.sm,1,centralizada,0,116147,116255,0.9998622435362085,0.9989333792094963,256.0,16,0,0,0,0,1,1,0,1,116128
True,196,76,0.6736318044419739,0.0,7.00299231432216,296.0,385.0,79.0,48.0,59.52883438888108,55,5,15,21,0.08333333333333333,0.3333333333333333,332.0,0.1520420187744201,0.17930371803879844,0.021093350344343856,0.10415718474210231,25,21,79,27,35,106,16,2,0,0.6586427040007742,0.39362113220747674,17,60,90,11,0,79,0.6586427040007742,nenhuma,59.52883438888108,0.0,69,0,terminal,0.965,dependente_estado,0.1,j6021_1.sm,1,adaptativa,0,46,187,0.45652173913043476,0.11229946524064172,2.5789473684210527,24,1,0,2,1,2,0,1,0,15
False,19456,76,0.002909509116891031,0.0,7.5,194.0,339.0,0.0,116139.0,36.5,33,6,4,116063,0.1,0.16666666666666666,332.0,0.09905020352781546,0.10993975903614457,0.022590361445783132,0.000313265730874698,14,116063,0,76,25,76,2,0,74,0.7659648859265082,0.2570239140832174,6,60,0,0,74,0,0.7659648859265082,nenhuma,36.5,0.0,39,5,limite_seguranca,0.25,dependente_estado,0.1,j6021_1.sm,2,centralizada,0,116077,116178,0.9998793904046452,0.9990101396133519,256.0,14,0,0,2,0,2,1,1,5,116052
False,19456,76,0.0025654665888732537,0.0,0.0,268.0,299.0,63.0,116160.0,26.0,45,0,6,116144,0.0,0.1,332.0,0.07262569832402235,0.0783132530120482,0.0,0.0002230840512063699,16,116144,63,16,29,79,4,0,0,0.7659648859265082,0.2570239140832174,6,60,75,12,0,63,0.7659648859265082,nenhuma,26.0,0.0,27,5,limite_seguranca,0.9666666666666667,dependente_estado,0.1,j6021_1.sm,2,adaptativa,0,116160,116268,0.999862258953168,0.9989334984690542,256.0,16,0,0,1,1,0,1,0,1,116140
False,19456,76,0.0025318518108465335,2.220446049250313e-16,7.0,170.0,295.0,0.0,116203.0,17.50803100348664,29,5,1,116097,0.08333333333333333,0.1,332.0,0.05009335823620025,0.052735033143032045,0.02108433734939759,0.00015026352542554203,11,116097,0,106,23,106,0,0,106,0.794910294566222,0.24332019624229823,2,60,0,0,106,0,0.794910294566222,nenhuma,17.508031003486636,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.1,j6021_1.sm,3,centralizada,0,116108,116237,0.9999052606194233,0.9987955642351403,256.0,11,0,0,1,0,0,1,4,1,116090
True,218,76,0.575688209883001,0.0,4.5,323.0,405.0,126.0,126.0,46.50580930311126,59,1,14,93,0.016666666666666666,0.25,332.0,0.12286683099721976,0.14007773886479297,0.01355421686746988,0.06610579285646503,18,93,126,33,42,159,1,0,0,0.794910294566222,0.24332019624229823,2,60,158,32,0,126,0.794910294566222,nenhuma,46.50580930311126,0.0,50,0,terminal,0.9633333333333334,dependente_estado,0.1,j6021_1.sm,3,adaptativa,0,111,312,0.8378378378378378,0.2980769230769231,2.8684210526315788,18,0,1,1,0,1,0,0,0,90
False,17664,69,0.002246003435064077,0.0,7.0,145.0,238.0,0.0,105712.0,16.0,25,6,1,105567,0.1,0.11666666666666667,337.0,0.0453257790368272,0.04747774480712166,0.020771513353115726,0.00015099182756733292,12,105567,0,145,19,145,27,0,118,0.6268507180531939,0.4857196752206667,14,60,0,0,118,0,0.6268507180531939,nenhuma,16.0,0.0,18,5,limite_seguranca,0.25,dependente_estado,0.1,j6032_1.sm,0,centralizada,0,105579,105743,0.9998863410337283,0.998335587225632,256.0,12,0,1,0,0,0,1,0,1,105564
False,17664,69,0.0029447094005004663,0.0,3.5,245.0,312.0,106.0,105503.0,31.729986522340457,44,3,8,105447,0.05,0.18333333333333332,337.0,0.08605209145478059,0.09415426267756813,0.010385756676557863,0.0002994730435579777,13,105447,106,56,34,162,11,18,0,0.6268507180531939,0.4857196752206667,14,60,151,45,0,106,0.6268507180531939,nenhuma,31.729986522340457,0.0,35,5,limite_seguranca,0.9883333333333333,dependente_estado,0.1,j6032_1.sm,0,adaptativa,0,105460,105656,0.9998767305139389,0.9980218823351253,256.0,13,0,0,0,1,0,0,1,1,105444
False,17664,69,0.0023875470077807607,0.0,14.5,112.0,253.0,0.0,105682.0,31.5,23,9,1,105555,0.15,0.16666666666666666,337.0,0.08548168249660787,0.09347181008902077,0.04302670623145401,0.0002972637578857469,8,105555,0,127,24,127,11,7,116,0.6586427040007742,0.39362113220747674,13,60,0,0,116,0,0.6586427040007742,nenhuma,31.5,0.0,33,5,limite_seguranca,0.25,dependente_estado,0.1,j6032_1.sm,1,centralizada,0,105563,105714,0.9999242158710911,0.998495941880924,256.0,8,0,0,0,0,0,1,0,1,105553
False,17664,69,0.002887923101969167,0.0,3.5,248.0,306.0,98.0,105510.0,44.5,45,3,11,105447,0.05,0.23333333333333334,337.0,0.11664482306684142,0.13204747774480713,0.010385756676557863,0.0004199757452210063,15,105447,98,63,33,161,20,25,0,0.6586427040007742,0.39362113220747674,13,60,141,43,0,98,0.6586427040007742,nenhuma,44.5,0.0,48,5,limite_seguranca,0.9983333333333334,dependente_estado,0.1,j6032_1.sm,1,adaptativa,0,105462,105656,0.999857768674973,0.9980218823351253,256.0,15,0,0,0,0,0,0,0,0,105447
False,17664,69,0.0033407257113197753,0.0,15.5,154.0,354.0,0.0,105562.0,49.0,29,12,2,105460,0.2,0.23333333333333334,337.0,0.12694300518134716,0.14540059347181009,0.04599406528189911,0.0004624168357476525,12,105460,0,102,29,102,0,14,102,0.7659648859265082,0.2570239140832174,2,60,0,0,102,0,0.7659648859265082,nenhuma,49.0,0.0,52,5,limite_seguranca,0.25,dependente_estado,0.1,j6032_1.sm,2,centralizada,0,105472,105603,0.9998862257281553,0.9986458718028843,256.0,12,0,0,0,1,0,0,0,1,105458
False,17664,69,0.0025951475459341116,0.0,3.5,227.0,275.0,77.0,105595.0,20.0,41,1,5,105555,0.016666666666666666,0.1,337.0,0.056022408963585436,0.05934718100890208,0.010385756676557863,0.00018873800334066266,15,105555,77,40,27,117,0,19,0,0.7659648859265082,0.2570239140832174,2,60,117,40,0,77,0.7659648859265082,nenhuma,20.0,0.0,21,5,limite_seguranca,0.9666666666666667,dependente_estado,0.1,j6032_1.sm,2,adaptativa,0,105570,105714,0.9998579141801648,0.998495941880924,256.0,15,0,0,1,0,1,0,2,0,105551
False,17664,69,0.0022268772764158598,0.0,5.5,150.0,236.0,0.0,105729.0,13.0,25,5,0,105552,0.08333333333333333,0.08333333333333333,337.0,0.037142857142857144,0.03857566765578635,0.016320474777448073,0.00012266696861612788,13,105552,0,177,17,177,0,13,177,0.794910294566222,0.24332019624229823,0,60,0,0,177,0,0.794910294566222,nenhuma,13.0,0.0,14,5,limite_seguranca,0.25,dependente_estado,0.1,j6032_1.sm,3,centralizada,0,105565,105759,0.9998768531236679,0.9980427197685303,256.0,13,0,0,0,0,1,0,0,1,105550
False,17664,69,0.002727405708677208,0.0,5.0,220.0,289.0,124.0,105520.0,28.5,38,3,7,105482,0.05,0.16666666666666666,337.0,0.07797537619699042,0.08456973293768547,0.01483679525222552,0.0002689656148695517,13,105482,124,38,28,162,0,11,0,0.794910294566222,0.24332019624229823,0,60,162,38,0,124,0.794910294566222,nenhuma,28.5,0.0,30,5,limite_seguranca,0.9666666666666667,dependente_estado,0.1,j6032_1.sm,3,adaptativa,0,105495,105685,0.9998767714109673,0.9980791976155556,256.0,13,0,0,0,0,0,0,0,0,105482
False,27648,108,0.002044342327836525,0.0,8.5,211.0,339.0,0.0,165465.0,19.5,38,6,0,165240,0.1,0.1,334.0,0.055162659123055166,0.058383233532934134,0.025449101796407185,0.00011759491266316294,19,165240,0,225,25,225,43,0,182,0.6268507180531939,0.4857196752206667,21,60,0,0,182,0,0.6268507180531939,nenhuma,19.5,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.1,j6043_1.sm,0,centralizada,0,165259,165509,0.9998850289545501,0.9983747107408056,256.0,19,0,0,0,0,0,0,0,0,165240
True,178,108,0.47430395334268755,0.0,8.00695632595286,295.0,360.0,244.0,98.0,57.006956325952856,54,6,13,21,0.1,0.31666666666666665,334.0,0.14579524840583777,0.17067950995794268,0.023972923131595388,0.07510729098175936,17,21,244,77,43,321,35,0,0,0.6268507180531939,0.4857196752206667,21,60,286,42,0,244,0.6268507180531939,nenhuma,57.006956325952856,0.0,62,0,terminal,0.9966666666666667,dependente_estado,0.1,j6043_1.sm,0,adaptativa,0,38,402,0.5526315789473685,0.05223880597014925,1.6481481481481481,17,0,0,0,0,1,0,0,0,20
False,27648,108,0.0018812576689890954,0.0,16.0,184.0,312.0,0.0,165503.0,31.5,32,9,2,165204,0.15,0.18333333333333332,334.0,0.08618331053351573,0.09431137724550898,0.04790419161676647,0.00018993466850370674,26,165204,0,299,15,299,13,1,286,0.6586427040007742,0.39362113220747674,20,60,0,0,286,0,0.6586427040007742,nenhuma,31.5,0.0,35,5,limite_seguranca,0.25,dependente_estado,0.1,j6043_1.sm,1,centralizada,0,165230,165544,0.9998426435877262,0.9979461653699319,256.0,26,0,1,0,0,0,0,0,0,165203
True,149,108,0.5392083644510829,0.0,6.0,309.0,361.0,186.0,66.0,56.5,56,4,15,12,0.06666666666666667,0.31666666666666665,334.0,0.1446862996158771,0.1691616766467066,0.017964071856287425,0.08439133681852129,20,12,186,54,40,240,24,1,0,0.6586427040007742,0.39362113220747674,20,60,216,30,0,186,0.6586427040007742,nenhuma,56.5,0.0,63,0,terminal,0.965,dependente_estado,0.1,j6043_1.sm,1,adaptativa,0,32,312,0.375,0.038461538461538464,1.3796296296296295,20,0,0,0,0,0,1,1,1,9
False,27648,108,0.001682501680994063,0.0,9.5,161.0,279.0,0.0,165520.0,25.5,26,6,3,165384,0.1,0.15,334.0,0.07093184979137691,0.07634730538922156,0.02844311377245509,0.00015377703535967243,14,165384,0,136,18,136,0,4,136,0.7659648859265082,0.2570239140832174,6,60,0,0,136,0,0.7659648859265082,nenhuma,25.5,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.1,j6043_1.sm,2,centralizada,0,165398,165552,0.9999153556874932,0.9989852131052479,256.0,14,0,0,0,0,0,1,1,0,165382
True,152,108,0.4996539792387543,0.0,7.5,310.0,361.0,178.0,136.0,47.5,56,4,12,105,0.06666666666666667,0.26666666666666666,334.0,0.12450851900393185,0.14221556886227546,0.02245508982035928,0.0657439446366782,21,105,178,31,39,209,1,3,0,0.7659648859265082,0.2570239140832174,6,60,208,30,0,178,0.7659648859265082,nenhuma,47.5,0.0,52,0,terminal,0.9666666666666667,dependente_estado,0.1,j6043_1.sm,2,adaptativa,0,126,374,0.8333333333333334,0.2807486631016043,1.4074074074074074,20,1,0,0,2,0,0,0,2,101
False,27648,108,0.0018451575167556583,0.0,11.0,184.0,306.0,0.0,165505.0,28.5,33,7,1,165250,0.11666666666666667,0.13333333333333333,334.0,0.07862068965517241,0.08532934131736528,0.03293413173652695,0.00017185290597234072,20,165250,0,255,20,255,0,0,255,0.794910294566222,0.24332019624229823,4,60,0,0,255,0,0.794910294566222,nenhuma,28.5,0.0,32,5,limite_seguranca,0.25,dependente_estado,0.1,j6043_1.sm,3,centralizada,0,165270,165545,0.9998789859018575,0.9982180071883778,256.0,20,0,0,0,0,0,1,0,1,165248
True,152,108,0.5216095380029806,0.0,4.0,326.0,350.0,191.0,86.0,44.0,59,1,14,47,0.016666666666666666,0.25,334.0,0.1164021164021164,0.1317365269461078,0.011976047904191617,0.06557377049180328,19,47,191,39,41,230,2,1,0,0.794910294566222,0.24332019624229823,4,60,228,37,0,191,0.794910294566222,nenhuma,44.0,0.0,48,0,terminal,0.987694427897921,dependente_estado,0.1,j6043_1.sm,3,adaptativa,0,66,337,0.7121212121212122,0.1394658753709199,1.4074074074074074,18,1,0,2,2,0,0,1,1,41
False,21760,85,0.0022295433650015325,0.0,9.5,176.0,291.0,0.0,130211.0,18.0,27,5,1,130083,0.08333333333333333,0.1,323.0,0.05278592375366569,0.05572755417956656,0.029411764705882353,0.00013790989886607415,12,130083,0,128,20,128,25,0,103,0.6268507180531939,0.4857196752206667,16,60,0,0,103,0,0.6268507180531939,nenhuma,18.0,0.0,21,5,limite_seguranca,0.25,dependente_estado,0.2,j6010_1.sm,0,centralizada,0,130095,130243,0.9999077597140551,0.9987715270686333,256.0,12,0,0,0,2,0,0,0,2,130079
True,128,85,0.5945045795170691,0.0,3.0,314.0,357.0,119.0,105.0,19.5,57,3,5,61,0.05,0.13333333333333333,323.0,0.05693430656934306,0.06037151702786378,0.009287925696594427,0.0324729392173189,20,61,119,44,40,163,18,3,0,0.6268507180531939,0.4857196752206667,16,60,145,26,0,119,0.6268507180531939,nenhuma,19.5,0.0,22,0,terminal,1.0,dependente_estado,0.2,j6010_1.sm,0,adaptativa,0,81,284,0.7530864197530864,0.2147887323943662,1.5058823529411764,19,1,0,0,0,2,0,2,1,56
False,21760,85,0.0024749251009508924,0.0,7.0,195.0,323.0,0.0,130167.0,19.0,33,6,0,130046,0.1,0.1,323.0,0.05555555555555555,0.058823529411764705,0.021671826625386997,0.00014558382946769954,16,130046,0,121,23,121,11,3,110,0.6586427040007742,0.39362113220747674,14,60,0,0,110,0,0.6586427040007742,nenhuma,19.0,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.2,j6010_1.sm,1,centralizada,0,130062,130206,0.9998769817471668,0.9987711779795094,256.0,16,0,0,0,0,0,0,0,2,130044
True,112,85,0.6834462729912875,0.0,0.0,323.0,353.0,95.0,42.0,26.5,60,0,9,4,0.0,0.15,323.0,0.07582260371959942,0.08204334365325078,0.0,0.051306873184898356,15,4,95,38,45,133,20,1,0,0.6586427040007742,0.39362113220747674,14,60,113,18,0,95,0.6586427040007742,nenhuma,26.5,0.0,27,0,terminal,0.9666666666666667,dependente_estado,0.2,j6010_1.sm,1,adaptativa,0,19,197,0.21052631578947367,0.02030456852791878,1.3176470588235294,15,0,0,0,0,0,0,0,1,3
False,21760,85,0.002551469968508884,0.0,8.5,194.0,333.0,0.0,130154.0,26.0,33,5,2,130029,0.08333333333333333,0.11666666666666667,323.0,0.07449856733524356,0.0804953560371517,0.02631578947368421,0.00019921387141510807,15,130029,0,125,23,125,8,9,117,0.7659648859265082,0.2570239140832174,4,60,0,0,117,0,0.7659648859265082,nenhuma,26.0,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.2,j6010_1.sm,2,centralizada,0,130044,130192,0.9998846544246562,0.99874800294949,256.0,15,0,0,0,0,0,0,0,1,130028
False,21760,85,0.0027964312939815434,0.0,4.5,297.0,365.0,136.0,129991.0,31.5,54,5,7,129969,0.08333333333333333,0.2,323.0,0.08885754583921016,0.09752321981424149,0.01393188854489164,0.00024133585139840717,21,129969,136,22,38,158,8,9,0,0.7659648859265082,0.2570239140832174,4,60,150,14,0,136,0.7659648859265082,nenhuma,31.5,0.0,34,5,limite_seguranca,0.9666666666666667,dependente_estado,0.2,j6010_1.sm,2,adaptativa,0,129990,130186,0.9998384491114701,0.9983331541025917,256.0,21,0,0,0,0,0,0,0,2,129967
