arquivo,semente,cenario,t,P,bateria_media,mu_cog,mu_rede,S_PV,S_UR,concluidas,confianca_media,retrabalho_pendente
j607_1.sm,9,centralizada,56,0.7205485850385249,0.4435987614004951,0.7023523595922113,0.7179104477611941,50.0,11.999999999999998,13,0.25,12.11803640211769
j607_1.sm,9,centralizada,57,0.7312450306096616,0.4259702145286994,0.6955746428504579,0.7179104477611941,58.0,11.999999999999998,14,0.25,12.0
j607_1.sm,9,centralizada,58,0.7282143710311729,0.40834166765690355,0.6917663178966335,0.7179104477611941,58.0,14.502674478007446,14,0.25,14.50267447800745
j607_1.sm,9,centralizada,59,0.7389108166023096,0.3907131207851077,0.6841912913682585,0.7179104477611941,58.0,14.502674478007446,14,0.25,14.50267447800745
j607_1.sm,9,centralizada,60,0.7496072621734463,0.3730845739133119,0.6718645063469353,0.7179104477611941,58.0,14.502674478007446,14,0.25,14.50267447800745
j607_1.sm,9,centralizada,61,0.760303707744583,0.35261293858540155,0.6573224212825578,0.6693572041779942,58.0,13.502674478007446,14,0.25,13.50267447800745
j607_1.sm,9,centralizada,62,0.7710001533157197,0.34406798544974754,0.6472129306670624,0.7179104477611941,58.0,13.502674478007446,14,0.25,13.50267447800745
j607_1.sm,9,centralizada,63,0.7816965988868565,0.3333333333333333,0.6391234650051418,0.7179104477611941,58.0,13.502674478007446,15,0.25,13.50267447800745
j607_1.sm,9,centralizada,64,0.7786659393083678,0.3333333333333333,0.6395496865875819,0.7179104477611941,58.0,18.626374012464257,15,0.25,18.62637401246426
j607_1.sm,9,centralizada,65,0.7893623848795044,0.3333333333333333,0.6381550092207383,0.7179104477611941,58.0,18.626374012464257,15,0.25,18.62637401246426
j607_1.sm,9,centralizada,66,0.8000588304506411,0.3333333333333333,0.6367094148028186,0.7179104477611941,58.0,18.626374012464257,15,0.25,18.62637401246426
j607_1.sm,9,centralizada,67,0.8107552760217778,0.3333333333333333,0.6353581239543932,0.7179104477611941,66.0,18.626374012464257,16,0.25,18.62637401246426
j607_1.sm,9,centralizada,68,0.8077246164432892,0.3243399531313047,0.6354905423086247,0.5499999999999999,66.0,20.626374012464257,16,0.25,20.62637401246426
j607_1.sm,9,centralizada,69,0.8184210620144259,0.3153465729292761,0.6336445365938626,0.5499999999999999,76.0,20.626374012464257,17,0.25,20.62637401246426
j607_1.sm,9,centralizada,70,0.8153904024359371,0.30635319272724754,0.6328267495538998,0.5499999999999999,76.0,28.60800241902143,17,0.25,28.608002419021435
j607_1.sm,9,centralizada,71,0.8260868480070738,0.29735981252521887,0.6298872937254786,0.5499999999999999,76.0,28.60800241902143,17,0.25,28.608002419021435
j607_1.sm,9,centralizada,72,0.8367832935782105,0.28836643232319026,0.6263481006845173,0.5499999999999999,76.0,28.60800241902143,17,0.25,28.608002419021435
j607_1.sm,9,centralizada,73,0.8474797391493474,0.27937305212116165,0.6223806315096113,0.5499999999999999,76.0,28.60800241902143,17,0.25,28.608002419021435
j607_1.sm,9,centralizada,74,0.8581761847204841,0.2703796719191331,0.6176715371173891,0.5499999999999999,85.0,28.60800241902143,19,0.25,28.608002419021435
j607_1.sm,9,centralizada,75,0.8414184199923698,0.2611493924547393,0.6147371023075331,0.5499999999999999,85.0,28.60800241902143,20,0.25,28.608002419021435
j607_1.sm,9,centralizada,76,0.8383877604138812,0.2519191129903455,0.6104684893997787,0.5499999999999999,91.0,32.25230809385952,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,77,0.8353571008353922,0.24538479073893757,0.6094045271639371,0.5499999999999999,91.0,32.25230809385952,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,78,0.8460535464065289,0.23885046848752958,0.6060247223487468,0.5499999999999999,91.0,27.128608559402707,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,79,0.8567499919776658,0.2323161462361217,0.6027572568617047,0.5499999999999999,91.0,27.128608559402707,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,80,0.8674464375488025,0.22578182398471372,0.5997054486957157,0.5499999999999999,91.0,27.128608559402707,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,81,0.8781428831199392,0.21924750173330584,0.5965298264376001,0.5499999999999999,91.0,22.628608559402707,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,82,0.8888393286910758,0.21271317948189786,0.5933747449621954,0.5499999999999999,91.0,14.646980152845533,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,83,0.8995357742622125,0.20617885723048998,0.5902216898238651,0.5499999999999999,91.0,14.646980152845533,21,0.25,32.25230809385952
j607_1.sm,9,centralizada,84,0.9102322198333492,0.199644534979082,0.587184405970392,0.5499999999999999,96.0,14.646980152845533,23,0.25,32.25230809385952
j607_1.sm,9,centralizada,85,0.8934744551052352,0.1902615559946836,0.5861234731128614,0.5499999999999999,105.0,14.646980152845533,24,0.25,30.25230809385952
j607_1.sm,9,centralizada,86,0.8904437955267464,0.1808785770102852,0.5826888228909888,0.5499999999999999,105.0,12.146980152845533,24,0.25,27.25230809385952
j607_1.sm,9,centralizada,87,0.901140241097883,0.17149559802588676,0.5769348574770563,0.5499999999999999,110.0,9.644305674838083,25,0.25,24.25230809385952
j607_1.sm,9,centralizada,88,0.8981095815193942,0.15811902270288095,0.5750455521251894,0.5499999999999999,110.0,9.644305674838083,26,0.25,20.75230809385952
j607_1.sm,9,centralizada,89,0.8950789219409057,0.14474244737987516,0.5754282110685184,0.5499999999999999,110.0,18.52693256099213,26,0.25,26.13493498001356
j607_1.sm,9,centralizada,90,0.9057753675120424,0.13263497900761748,0.5725786794310165,0.5499999999999999,118.0,9.644305674838083,27,0.25,24.508560967549307
j607_1.sm,9,centralizada,91,0.9027447079335535,0.11975489903491082,0.571257740439372,0.5499999999999999,118.0,10.497856935419392,27,0.25,24.362112228130613
j607_1.sm,9,centralizada,92,0.9134411535046902,0.10687481906220415,0.5661886099635218,0.5499999999999999,118.0,10.497856935419392,28,0.25,23.362112228130613
j607_1.sm,9,centralizada,93,0.9104104939262014,0.09399473908949751,0.5645198010810135,0.5499999999999999,118.0,10.497856935419392,28,0.25,22.362112228130613
j607_1.sm,9,centralizada,94,0.9211069394973381,0.08111465911679085,0.5610731833809187,0.5499999999999999,120.0,10.497856935419392,29,0.25,21.362112228130613
j607_1.sm,9,centralizada,95,0.9180762799188495,0.060207143203306245,0.5601983028435695,0.5499999999999999,121.0,10.497856935419392,30,0.25,20.362112228130613
j607_1.sm,9,centralizada,96,0.9150456203403607,0.044688960559443845,0.5601607513915191,0.5499999999999999,122.0,10.497856935419392,31,0.25,19.380483821573442
j607_1.sm,9,centralizada,97,0.9120149607618719,0.02143189753820406,0.5539992694557787,0.5499999999999999,122.0,10.497856935419392,31,0.25,19.380483821573442
j607_1.sm,9,centralizada,98,0.9227114063330086,0.0,0.5499999999999999,0.5499999999999999,122.0,10.497856935419392,31,0.25,19.380483821573442
j607_1.sm,9,centralizada,99,0.9334078519041453,0.0,0.5499999999999999,0.5499999999999999,122.0,10.497856935419392,31,0.25,19.380483821573442
j607_1.sm,9,centralizada,100,0.944104297475282,0.0,0.5499999999999999,0.5499999999999999,127.0,10.497856935419392,32,0.25,19.380483821573442
j607_1.sm,9,centralizada,101,0.9410736378967934,0.0,0.5499999999999999,0.5499999999999999,127.0,10.497856935419392,32,0.25,19.380483821573442
j607_1.sm,9,centralizada,102,0.9517700834679301,0.0,0.5499999999999999,0.5499999999999999,127.0,6.497856935419392,32,0.25,19.380483821573442
j607_1.sm,9,centralizada,103,0.9624665290390668,0.0,0.5499999999999999,0.5499999999999999,127.0,6.497856935419392,32,0.25,19.380483821573442
j607_1.sm,9,centralizada,104,0.9731629746102035,0.0,0.5499999999999999,0.5499999999999999,131.0,6.497856935419392,33,0.25,19.380483821573442
j607_1.sm,9,centralizada,105,0.9701323150317147,0.0,0.5499999999999999,0.5499999999999999,131.0,6.497856935419392,33,0.25,18.380483821573442
j607_1.sm,9,centralizada,106,0.9808287606028516,0.0,0.5499999999999999,0.5499999999999999,131.0,6.497856935419392,33,0.25,17.380483821573442
j607_1.sm,9,centralizada,107,0.9915252061739883,0.0,0.5499999999999999,0.5499999999999999,131.0,6.497856935419392,34,0.25,16.380483821573442
j607_1.sm,9,centralizada,108,0.9884945465954995,0.0,0.5499999999999999,0.5499999999999999,131.0,6.497856935419392,34,0.25,14.38048382157344
j607_1.sm,9,centralizada,109,0.9991909921666364,0.0,0.5499999999999999,0.5499999999999999,131.0,13.450183391664734,34,0.25,20.33281027781878
j607_1.sm,9,centralizada,110,1.0,0.0,0.5499999999999999,0.5499999999999999,139.0,13.450183391664734,35,0.25,19.33281027781878
j607_1.sm,9,centralizada,111,1.0,0.0,0.5499999999999999,0.5499999999999999,144.0,11.450183391664734,36,0.25,17.33281027781878
j607_1.sm,9,centralizada,112,1.0,0.0,0.5499999999999999,0.5499999999999999,152.0,11.450183391664734,37,0.25,15.332810277818782
j607_1.sm,9,centralizada,113,1.0,0.0,0.5499999999999999,0.5499999999999999,152.0,5.228344657810837,37,0.25,15.063298000210226
j607_1.sm,9,centralizada,114,1.0,0.0,0.5499999999999999,0.5499999999999999,152.0,5.228344657810837,37,0.25,14.063298000210226
j607_1.sm,9,centralizada,115,1.0,0.0,0.5499999999999999,0.5499999999999999,162.0,5.228344657810837,39,0.25,13.063298000210226
j607_1.sm,9,centralizada,116,1.0,0.0,0.5499999999999999,0.5499999999999999,162.0,7.307530316636138,39,0.25,14.25985677288148
j607_1.sm,9,centralizada,117,1.0,0.0,0.5499999999999999,0.5499999999999999,162.0,7.307530316636138,39,0.25,14.25985677288148
j607_1.sm,9,centralizada,118,1.0,0.0,0.5499999999999999,0.5499999999999999,165.0,7.307530316636138,40,0.25,14.25985677288148
j607_1.sm,9,centralizada,119,1.0,0.0,0.5499999999999999,0.5499999999999999,166.0,7.307530316636138,41,0.25,14.25985677288148
j607_1.sm,9,centralizada,120,1.0,0.01,0.5499999999999999,0.6693572041779942,170.0,7.307530316636138,42,0.25,14.25985677288148
j607_1.sm,9,centralizada,121,1.0,0.02,0.5499999999999999,0.6693572041779942,170.0,16.382985884191356,42,0.25,23.3353123404367
j607_1.sm,9,centralizada,122,1.0,0.03,0.5499999999999999,0.6693572041779942,170.0,16.382985884191356,43,0.25,23.3353123404367
j607_1.sm,9,centralizada,123,1.0,0.04,0.5499999999999999,0.6693572041779942,170.0,16.382985884191356,44,0.25,33.16910948952737
j607_1.sm,9,centralizada,124,1.0,0.015608231085456906,0.5499999999999999,0.5499999999999999,170.0,16.382985884191356,44,0.25,32.16910948952737
j607_1.sm,9,centralizada,125,1.0,0.0,0.5499999999999999,0.5499999999999999,173.0,16.382985884191356,45,0.25,31.169109489527372
j607_1.sm,9,centralizada,126,1.0,0.01,0.5499999999999999,0.6693572041779942,173.0,16.382985884191356,45,0.25,30.169109489527372
j607_1.sm,9,centralizada,127,1.0,0.02,0.5499999999999999,0.6693572041779942,179.0,16.382985884191356,46,0.25,29.169109489527372
j607_1.sm,9,centralizada,128,1.0,0.01,0.5499999999999999,0.6693572041779942,179.0,23.83143711358056,46,0.25,35.61756071891658
j607_1.sm,9,centralizada,129,1.0,0.02,0.5499999999999999,0.6693572041779942,179.0,23.83143711358056,46,0.25,34.61756071891658
j607_1.sm,9,centralizada,130,1.0,0.03,0.5499999999999999,0.6693572041779942,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,131,1.0,0.06,0.5499999999999999,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,132,1.0,0.09000000000000001,0.5499999999999999,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,133,1.0,0.12,0.5499999999999999,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,134,1.0,0.15,0.5499999999999999,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,135,1.0,0.18000000000000002,0.5499999999999999,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,136,1.0,0.21,0.5546504382381122,0.7179104477611941,182.0,23.83143711358056,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,137,1.0,0.24,0.5620058106414492,0.7179104477611941,182.0,14.755981546025339,47,0.25,33.665234262671234
j607_1.sm,9,centralizada,138,1.0,0.25503303330837374,0.5583113657543831,0.7179104477611941,182.0,13.90243028544403,48,0.25,32.81168300208992
j607_1.sm,9,centralizada,139,1.0,0.27204488495740997,0.5654056731439938,0.7179104477611941,182.0,13.90243028544403,48,0.25,31.811683002089925
j607_1.sm,9,centralizada,140,1.0,0.28905673660644626,0.577943464100449,0.7179104477611941,191.0,13.90243028544403,49,0.25,30.811683002089925
j607_1.sm,9,centralizada,141,1.0,0.2889280979479632,0.5776430924821994,0.6693572041779942,192.0,13.90243028544403,50,0.25,28.811683002089925
j607_1.sm,9,centralizada,142,1.0,0.3017876076404438,0.5859697327852192,0.7179104477611941,193.0,13.90243028544403,51,0.25,26.811683002089925
j607_1.sm,9,centralizada,143,1.0,0.309858719584495,0.5859151316431498,0.7179104477611941,193.0,13.90243028544403,51,0.25,24.811683002089925
j607_1.sm,9,centralizada,144,1.0,0.3179298315285461,0.5860476130270773,0.7179104477611941,193.0,13.90243028544403,51,0.25,22.811683002089925
j607_1.sm,9,centralizada,145,1.0,0.3260009434725972,0.5861590343047248,0.7179104477611941,194.0,13.90243028544403,53,0.25,20.811683002089925
j607_1.sm,9,centralizada,146,1.0,0.334243276312621,0.5872869304409093,0.7179104477611941,194.0,13.90243028544403,53,0.25,18.811683002089925
j607_1.sm,9,centralizada,147,1.0,0.33915227581931134,0.5874999999999999,0.7179104477611941,194.0,13.90243028544403,53,0.25,16.811683002089925
j607_1.sm,9,centralizada,148,1.0,0.3373946086593351,0.5874999999999999,0.7179104477611941,194.0,13.90243028544403,53,0.25,15.736227434534705
j607_1.sm,9,centralizada,149,1.0,0.345636941499359,0.5874999999999999,0.7179104477611941,194.0,13.90243028544403,53,0.25,14.736227434534705
j607_1.sm,9,centralizada,150,1.0,0.35387927433938265,0.5874999999999999,0.7179104477611941,194.0,13.90243028544403,53,0.25,13.902430285444034
j607_1.sm,9,centralizada,151,1.0,0.37926209748692585,0.5921504382381122,0.7408500573847171,194.0,13.90243028544403,53,0.25,13.902430285444034
j607_1.sm,9,centralizada,152,1.0,0.40464492063446905,0.5995058106414493,0.7408500573847171,194.0,13.90243028544403,53,0.25,13.902430285444034
j607_1.sm,9,centralizada,153,1.0,0.43002774378201214,0.6066117976651183,0.7408500573847171,201.0,13.90243028544403,55,0.25,13.902430285444034
j607_1.sm,9,centralizada,154,1.0,0.3821368526337962,0.6128333067816355,0.7179104477611941,201.0,10.856270521144008,55,0.25,17.304721750533215
j607_1.sm,9,centralizada,155,1.0,0.3752617635914733,0.6177969220664506,0.7179104477611941,201.0,10.856270521144008,55,0.25,16.304721750533215
j607_1.sm,9,centralizada,156,1.0,0.3952617635914733,0.625077697649695,0.7179104477611941,201.0,10.856270521144008,55,0.25,15.304721750533215
j607_1.sm,9,centralizada,157,1.0,0.41526176359147327,0.6346824745485176,0.7179104477611941,201.0,10.856270521144008,55,0.25,14.304721750533215
j607_1.sm,9,centralizada,158,1.0,0.4352617635914733,0.6429910254832527,0.7179104477611941,201.0,10.856270521144008,55,0.25,13.304721750533215
j607_1.sm,9,centralizada,159,1.0,0.4519284302581399,0.6495708936339928,0.7179104477611941,201.0,10.856270521144008,55,0.25,12.304721750533215
j607_1.sm,9,centralizada,160,1.0,0.46192843025813995,0.6547138779390655,0.7179104477611941,201.0,10.856270521144008,55,0.25,11.304721750533215
j607_1.sm,9,centralizada,161,1.0,0.4719284302581399,0.6584836879936872,0.7179104477611941,201.0,10.856270521144008,55,0.25,10.856270521144012
j607_1.sm,9,centralizada,162,1.0,0.4919284302581399,0.6609255219412696,0.7408500573847171,201.0,10.856270521144008,55,0.25,10.856270521144012
j607_1.sm,9,centralizada,163,1.0,0.5119284302581399,0.6621950608852121,0.7408500573847171,206.0,10.856270521144008,56,0.25,10.856270521144012
j607_1.sm,9,centralizada,164,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,56,0.25,26.976071901263833
j607_1.sm,9,centralizada,165,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,56,0.25,26.976071901263833
j607_1.sm,9,centralizada,166,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,56,0.25,26.976071901263833
j607_1.sm,9,centralizada,167,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,26.976071901263833
j607_1.sm,9,centralizada,168,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,25.976071901263833
j607_1.sm,9,centralizada,169,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,24.976071901263833
j607_1.sm,9,centralizada,170,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,23.976071901263833
j607_1.sm,9,centralizada,171,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,22.976071901263833
j607_1.sm,9,centralizada,172,1.0,0.5,0.6625,0.7179104477611941,206.0,22.57378043617465,57,0.25,22.57378043617465
j607_1.sm,9,centralizada,173,1.0,0.51,0.6625,0.7408500573847171,206.0,22.57378043617465,57,0.25,22.57378043617465
j607_1.sm,9,centralizada,174,1.0,0.52,0.6625,0.7408500573847171,206.0,11.121504270585326,58,0.25,22.57378043617465
j607_1.sm,9,centralizada,175,1.0,0.53,0.6625,0.7408500573847171,206.0,11.121504270585326,58,0.25,22.57378043617465
j607_1.sm,9,centralizada,176,1.0,0.54,0.6625,0.7408500573847171,206.0,11.121504270585326,58,0.25,22.57378043617465
j607_1.sm,9,centralizada,177,1.0,0.5247234431342794,0.6625,0.7179104477611941,206.0,7.477198595747241,58,0.25,21.57378043617465
j607_1.sm,9,centralizada,178,1.0,0.509446886268559,0.6625,0.7179104477611941,208.0,7.477198595747241,59,0.25,20.57378043617465
j607_1.sm,9,centralizada,179,1.0,0.51,0.6625,0.7408500573847171,208.0,7.477198595747241,59,0.25,19.57378043617465
j607_1.sm,9,centralizada,180,1.0,0.52,0.6625,0.7408500573847171,208.0,7.477198595747241,59,0.25,18.929474761336568
j607_1.sm,9,centralizada,181,1.0,0.54,0.6625,0.809149942615283,208.0,7.477198595747241,59,0.25,18.929474761336568
j607_1.sm,9,centralizada,182,1.0,0.56,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,18.929474761336568
j607_1.sm,9,centralizada,183,1.0,0.5606881217622519,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,17.929474761336568
j607_1.sm,9,centralizada,184,1.0,0.5613762435245038,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,16.929474761336568
j607_1.sm,9,centralizada,185,1.0,0.58,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,15.929474761336568
j607_1.sm,9,centralizada,186,1.0,0.6,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,14.929474761336568
j607_1.sm,9,centralizada,187,1.0,0.62,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,13.929474761336568
j607_1.sm,9,centralizada,188,1.0,0.64,0.6625,0.809149942615283,208.0,7.477198595747241,60,0.25,12.929474761336568
j607_1.sm,9,centralizada,189,1.0,0.66,0.6671504382381124,0.809149942615283,208.0,7.477198595747241,60,0.25,11.929474761336568
j607_1.sm,9,centralizada,190,1.0,0.68,0.6745058106414493,0.809149942615283,208.0,7.477198595747241,60,0.25,10.929474761336568
j607_1.sm,9,centralizada,191,1.0,0.7000000000000001,0.6862622359032308,0.809149942615283,208.0,7.477198595747241,60,0.25,9.929474761336568
j607_1.sm,9,centralizada,192,1.0,0.7200000000000001,0.6998391174230848,0.809149942615283,208.0,7.477198595747241,60,0.25,8.929474761336568
j607_1.sm,9,centralizada,193,1.0,0.7277494269789343,0.7055965615054046,0.7408500573847171,208.0,5.3980129369219405,60,0.25,6.929474761336568
j607_1.sm,9,centralizada,194,1.0,0.7354988539578686,0.7105065566719396,0.7408500573847171,208.0,5.3980129369219405,60,0.25,5.477198595747243
j607_1.sm,9,centralizada,195,1.0,0.7532482809368028,0.7139977989617207,0.809149942615283,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,196,1.0,0.7832482809368028,0.7234351598860397,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,197,1.0,0.8132482809368029,0.7302402498012267,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,198,1.0,0.8432482809368028,0.7345263321048413,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,199,1.0,0.8699149476034695,0.7366306409007152,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,200,1.0,0.8899149476034696,0.7374365076400918,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,201,1.0,0.9033333333333333,0.7375000000000002,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,202,1.0,0.9133333333333334,0.7375000000000002,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,203,1.0,0.9233333333333333,0.7421504382381124,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,204,1.0,0.9333333333333332,0.7495058106414493,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,205,1.0,0.9433333333333334,0.7566117976651183,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,206,1.0,0.9533333333333335,0.7628333067816356,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,207,1.0,0.9633333333333334,0.7677969220664508,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,208,1.0,0.9733333333333333,0.7713839373003976,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,209,1.0,0.9833333333333334,0.7736590343047248,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,210,1.0,0.9933333333333335,0.7747869304409094,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,211,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,212,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,213,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,214,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,215,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,216,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,217,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,218,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,219,1.0,1.0,0.775,0.832089552238806,208.0,5.3980129369219405,60,0.25,5.398012936921942
j607_1.sm,9,centralizada,220,1.0,0.9981300818507237,0.7749794966050406,0.809149942615283,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,221,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,222,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,223,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,224,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,225,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,226,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,227,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,228,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,229,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,230,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,231,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,232,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,233,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,234,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,235,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,236,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,237,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,238,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,239,1.0,1.0,0.775,0.832089552238806,208.0,4.667525214530496,60,0.25,4.667525214530497
j607_1.sm,9,centralizada,240,1.0,0.9947532660945854,0.7748689918483818,0.809149942615283,208.0,0.0,60,0.25,3.667525214530497
j607_1.sm,9,centralizada,241,1.0,0.9895065321891706,0.7744769913039891,0.809149942615283,208.0,0.0,60,0.25,2.667525214530497
j607_1.sm,9,centralizada,242,1.0,0.9842597982837561,0.7738198305024443,0.809149942615283,208.0,0.0,60,0.25,1.6675252145304968
j607_1.sm,9,centralizada,243,1.0,0.9790130643783413,0.7728246730165719,0.809149942615283,208.0,0.0,60,0.25,0.6675252145304968
j607_1.sm,9,centralizada,244,1.0,0.9737663304729267,0.7715271892626759,0.809149942615283,208.0,0.0,60,0.25,0.0
j607_1.sm,9,adaptativa,0,0.3,0.9949638280743165,0.9966086369048238,0.8596810117508512,0.0,0.0,0,0.7999999999999999,1.5
j607_1.sm,9,adaptativa,1,0.3106964455711367,0.9899276561486329,0.9930067990151756,0.8596810117508512,0.0,0.0,0,0.7999999999999999,1.5
j607_1.sm,9,adaptativa,2,0.32139289114227343,0.9848914842229491,0.9895620422579325,0.8596810117508512,3.0,0.0,1,0.7999999999999999,1.5
j607_1.sm,9,adaptativa,3,0.3183622315637847,0.9914500290054468,0.9941425639240228,0.9052679116080258,6.0,0.0,2,0.8652086527012476,1.5
j607_1.sm,9,adaptativa,4,0.31533157198529593,0.9924397321753937,0.9947898602693503,0.9349020514789101,6.0,0.0,2,0.9069835300874963,0.5
