arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade
j6040_4.sm,40,4,36,5,3,43;52;53,0,9,0,0,12,50,38,87,0.0661764705882353,0.4444444444444444,0.23991465120034633,0.8444444444444444,0.15555555555555556,1.0,0.27997155040011545,baixa
j6040_4.sm,40,4,37,3,1,49,2,0,1,0,39,60,21,87,0.03464912280701754,0.2222222222222222,0.10975429578650428,0.4666666666666667,0.5333333333333333,0.0,0.2884366171140199,baixa
j6040_4.sm,40,4,38,3,1,60,0,2,0,1,29,74,45,87,0.022770398481973434,0.2222222222222222,0.06071309540580193,1.0,0.0,0.0,0.09431177254267471,baixa
j6040_4.sm,40,4,39,3,2,40;53,3,0,0,0,34,38,4,87,0.039473684210526314,0.2222222222222222,0.12967245164770597,0.08888888888888889,0.9111111111111111,0.5,0.4210019283270131,media
j6040_4.sm,40,4,40,4,3,47;50;55,2,7,3,0,41,41,0,87,0.10278637770897833,0.3333333333333333,0.3910583045000533,0.0,1.0,1.0,0.5747972126111288,alta
j6040_4.sm,40,4,41,3,1,55,3,0,0,0,41,68,27,87,0.039473684210526314,0.2222222222222222,0.12967245164770597,0.6,0.4,0.0,0.2506315579566427,baixa
j6040_4.sm,40,4,42,5,1,59,10,7,0,6,45,80,35,87,0.23143663237790874,0.4444444444444444,0.9221896571273464,0.7777777777777778,0.2222222222222222,0.0,0.5296187745980043,media
j6040_4.sm,40,4,43,8,2,46;50,3,8,6,0,39,58,19,87,0.14829721362229104,0.7777777777777778,0.5789493576506404,0.4222222222222222,0.5777777777777777,0.5,0.6448349710687319,alta
j6040_4.sm,40,4,44,6,1,45,0,0,0,9,31,37,6,87,0.07258064516129033,0.5555555555555556,0.2663542250060988,0.13333333333333333,0.8666666666666667,0.0,0.5628588157427736,alta
j6040_4.sm,40,4,45,2,2,47;49,9,3,6,0,39,43,4,87,0.1904798761609907,0.1111111111111111,0.7531000786830722,0.08888888888888889,0.9111111111111111,0.5,0.5917741003017647,alta
j6040_4.sm,40,4,46,5,1,55,0,7,2,6,47,66,19,87,0.11652435167615433,0.4444444444444444,0.44777539934236066,0.4222222222222222,0.5777777777777777,0.0,0.48999920718819423,media
j6040_4.sm,40,4,47,10,2,48;52,0,0,0,4,45,45,0,87,0.03225806451612903,1.0,0.09988283437728704,0.0,1.0,0.5,0.699960944792429,muito alta
j6040_4.sm,40,4,48,8,1,54,0,3,0,0,55,56,1,87,0.022058823529411766,0.7777777777777778,0.05777536498294055,0.022222222222222223,0.9777777777777777,0.0,0.6044436401794986,alta
j6040_4.sm,40,4,49,5,1,51,0,9,0,2,42,63,21,87,0.08230550284629981,0.4444444444444444,0.30650320745187104,0.4666666666666667,0.5333333333333333,0.0,0.4280936617432162,media
j6040_4.sm,40,4,50,9,1,59,5,0,0,0,47,76,29,87,0.06578947368421052,0.8888888888888888,0.23831693816335153,0.6444444444444445,0.3555555555555555,0.0,0.49425379420259863,media
j6040_4.sm,40,4,51,2,3,56;58;59,0,8,0,9,47,68,21,87,0.13140417457305503,0.1111111111111111,0.5092066066293065,0.4666666666666667,0.5333333333333333,1.0,0.38455035035791696,baixa
j6040_4.sm,40,4,52,9,1,54,10,0,0,2,55,55,0,87,0.14770797962648557,0.8888888888888888,0.5765167107039901,0.0,1.0,0.0,0.8218018665309597,muito alta
j6040_4.sm,40,4,53,2,1,56,3,0,2,0,37,68,31,87,0.05614035087719298,0.1111111111111111,0.19848062644094813,0.6888888888888889,0.3111111111111111,0.0,0.2069009495543901,baixa
j6040_4.sm,40,4,54,6,1,56,0,7,0,9,64,64,0,87,0.12405123339658444,0.5555555555555556,0.4788500589264056,0.0,1.0,0.0,0.6781352048273204,muito alta
j6040_4.sm,40,4,55,6,1,60,0,2,0,6,52,71,19,87,0.06309297912713473,0.5555555555555556,0.22718448603461366,0.4222222222222222,0.5777777777777777,0.0,0.45350593978931564,media
j6040_4.sm,40,4,56,8,1,61,2,1,6,0,70,70,0,87,0.0836687306501548,0.7777777777777778,0.3121312804725107,0.0,1.0,0.0,0.696636352750096,muito alta
j6040_4.sm,40,4,57,10,1,58,4,8,10,3,43,62,19,87,0.21898199007956323,1.0,0.8707707848722345,0.4222222222222222,0.5777777777777777,0.0,0.8161828542166706,muito alta
j6040_4.sm,40,4,58,6,1,61,0,10,6,0,53,72,19,87,0.12352941176470589,0.5555555555555556,0.4766957232829739,0.4222222222222222,0.5777777777777777,0.0,0.5366763522054356,media
j6040_4.sm,40,4,59,2,1,62,0,0,5,6,56,85,29,87,0.09005376344086022,0.1111111111111111,0.33849182761191726,0.6444444444444445,0.3555555555555555,0.0,0.2683861647595279,baixa
j6040_4.sm,40,4,60,10,1,62,1,0,0,0,58,77,19,87,0.013157894736842105,1.0,0.021027965132060428,0.4222222222222222,0.5777777777777777,0.0,0.5329352476366127,media
j6040_4.sm,40,4,61,9,1,62,0,0,6,0,78,78,0,87,0.05,0.8888888888888888,0.17313024625396423,0.0,1.0,0.0,0.6873397117142843,muito alta
j6040_5.sm,40,5,2,4,3,15;19;23,10,10,0,2,0,24,24,83,0.16859785899911786,0.3333333333333333,0.8208307677500318,0.42105263157894735,0.5789473684210527,1.0,0.5777038231681393,alta
j6040_5.sm,40,5,3,4,3,9;11;13,5,8,0,9,0,6,6,83,0.1558066900317097,0.3333333333333333,0.7546294639607012,0.10526315789473684,0.8947368421052632,1.0,0.6608998797997658,alta
j6040_5.sm,40,5,4,5,3,5;7;22,4,0,10,9,0,0,0,83,0.18713611329661684,0.4444444444444444,0.9167763851990419,0.0,1.0,1.0,0.7870736098811622,muito alta
j6040_5.sm,40,5,5,6,2,6;20,0,0,4,0,5,6,1,83,0.04,0.5555555555555556,0.1552664278566202,0.017543859649122806,0.9824561403508771,0.5,0.5644260412543509,alta
j6040_5.sm,40,5,6,10,3,11;38;40,0,0,5,0,11,12,1,83,0.05,1.0,0.20702190380882693,0.017543859649122806,0.9824561403508771,1.0,0.7298260147199014,muito alta
j6040_5.sm,40,5,7,10,3,8;10;11,0,0,3,2,5,5,0,83,0.04219512195121951,1.0,0.16662738599247043,0.0,1.0,1.0,0.7222091286641568,muito alta
j6040_5.sm,40,5,8,9,3,15;28;51,0,0,5,0,15,19,4,83,0.05,0.8888888888888888,0.20702190380882693,0.07017543859649122,0.9298245614035088,1.0,0.6752451180337415,muito alta
j6040_5.sm,40,5,9,10,2,12;22,0,0,0,8,4,10,6,83,0.04878048780487805,1.0,0.20071026040002124,0.10526315789473684,0.8947368421052632,0.5,0.6984823675017615,muito alta
j6040_5.sm,40,5,10,7,3,16;21;27,5,0,0,7,15,15,0,83,0.08300550747442959,0.6666666666666666,0.37784347864714896,0.0,1.0,1.0,0.6815033817712719,muito alta
j6040_5.sm,40,5,11,1,3,17;33;37,0,7,7,9,21,22,1,83,0.17790835181079084,0.0,0.8690176664318053,0.017543859649122806,0.9824561403508771,1.0,0.6171579355942275,alta
j6040_5.sm,40,5,12,10,3,14;20;24,0,10,5,0,14,20,6,83,0.12575757575757576,1.0,0.5991088428406962,0.10526315789473684,0.8947368421052632,1.0,0.8312818949819865,muito alta
j6040_5.sm,40,5,13,1,2,18;19,4,7,3,0,4,30,26,83,0.11528836754643207,0.0,0.5449249574596469,0.45614035087719296,0.543859649122807,0.5,0.3629282021941513,baixa
j6040_5.sm,40,5,14,3,3,18;31;33,0,0,3,0,24,40,16,83,0.03,0.2222222222222222,0.10351095190441345,0.2807017543859649,0.7192982456140351,1.0,0.34834380658022357,baixa
j6040_5.sm,40,5,15,8,3,20;46;59,0,3,4,0,24,28,4,83,0.06272727272727273,0.7777777777777778,0.27289250956618094,0.07017543859649122,0.9298245614035088,1.0,0.6601649495824891,alta
j6040_5.sm,40,5,16,5,3,26;43;61,0,0,0,7,22,22,0,83,0.042682926829268296,0.4444444444444444,0.16915204335599274,0.0,1.0,1.0,0.537865495933479,media
j6040_5.sm,40,5,17,8,2,19;42,10,2,4,0,22,23,1,83,0.13579667644183774,0.7777777777777778,0.6510666862453064,0.017543859649122806,0.9824561403508771,0.5,0.8037668681246537,muito alta
j6040_5.sm,40,5,18,8,3,21;29;45,8,1,0,10,27,43,16,83,0.1330674963641132,0.7777777777777778,0.636941684857115,0.2807017543859649,0.7192982456140351,1.0,0.711339236082976,muito alta
j6040_5.sm,40,5,19,6,3,21;36;39,0,2,8,0,30,31,1,83,0.09515151515151515,0.5555555555555556,0.440705719471821,0.017543859649122806,0.9824561403508771,1.0,0.6595724717927512,alta
j6040_5.sm,40,5,20,4,1,32,10,8,4,0,32,36,4,83,0.18125122189638318,0.3333333333333333,0.8863188496644279,0.07017543859649122,0.9298245614035088,0.0,0.7164922481337566,muito alta
j6040_5.sm,40,5,21,7,1,41,1,0,0,6,36,51,15,83,0.04464988198269079,0.6666666666666666,0.17933211337019545,0.2631578947368421,0.736842105263158,0.0,0.52761362843334,media
j6040_5.sm,40,5,22,5,3,25;26;48,0,4,0,0,14,22,8,83,0.030303030303030304,0.4444444444444444,0.10507929966054094,0.14035087719298245,0.8596491228070176,1.0,0.46972428897066765,media
j6040_5.sm,40,5,23,3,3,29;30;56,9,0,4,0,4,61,57,83,0.11258064516129032,0.2222222222222222,0.5309110113807013,1.0,0.0,1.0,0.2510444112009745,baixa
j6040_5.sm,40,5,24,4,3,30;32;34,0,8,3,0,24,30,6,83,0.0906060606060606,0.3333333333333333,0.41718050312990884,0.10526315789473684,0.8947368421052632,1.0,0.5484168928561683,alta
j6040_5.sm,40,5,25,2,3,36;47;53,0,2,8,0,19,35,16,83,0.09515151515151515,0.1111111111111111,0.440705719471821,0.2807017543859649,0.7192982456140351,1.0,0.423705025398989,media
j6040_5.sm,40,5,26,10,3,30;36;56,0,6,0,7,27,27,0,83,0.08813747228381374,1.0,0.40440420677511424,0.0,1.0,1.0,0.801468068925038,muito alta
j6040_5.sm,40,5,27,7,3,29;47;55,4,0,1,0,22,61,39,83,0.04225806451612903,0.6666666666666666,0.16695314823292495,0.6842105263157895,0.3157894736842105,1.0,0.38313642952793403,baixa
j6040_5.sm,40,5,28,6,3,34;40;44,0,8,0,9,24,28,4,83,0.1154841093865484,0.5555555555555556,0.5459380286695451,0.07017543859649122,0.9298245614035088,1.0,0.6771060485428697,muito alta
j6040_5.sm,40,5,29,7,1,59,0,8,0,10,35,68,33,83,0.12158167036215817,0.6666666666666666,0.5774962457135736,0.5789473684210527,0.42105263157894735,0.0,0.5550718479863959,alta
j6040_5.sm,40,5,30,8,1,50,5,9,0,0,37,64,27,83,0.10850439882697946,0.7777777777777778,0.5098142044676317,0.47368421052631576,0.5263157894736843,0.0,0.6046359239063646,alta
j6040_5.sm,40,5,31,8,3,39;48;52,0,0,4,9,27,54,27,83,0.0948780487804878,0.7777777777777778,0.43929038125287667,0.47368421052631576,0.5263157894736843,1.0,0.5811279828347795,alta
j6040_5.sm,40,5,32,3,3,35;40;41,7,0,0,0,36,40,4,83,0.056451612903225805,0.2222222222222222,0.24041253345541191,0.07017543859649122,0.9298245614035088,1.0,0.46415310569371426,media
j6040_5.sm,40,5,33,8,3,39;45;54,0,0,0,6,27,49,22,83,0.036585365853658534,0.7777777777777778,0.1375938263119642,0.38596491228070173,0.6140350877192983,1.0,0.5098022306030134,media
j6040_5.sm,40,5,34,9,3,35;41;46,0,0,0,5,30,34,4,83,0.03048780487804878,0.8888888888888888,0.10603560926793573,0.07017543859649122,0.9298245614035088,1.0,0.6415830198534445,alta
j6040_5.sm,40,5,35,10,1,42,2,10,0,0,39,43,4,83,0.09188660801564028,1.0,0.423808037196125,0.07017543859649122,0.9298245614035088,0.0,0.7845441995332112,muito alta
j6040_5.sm,40,5,36,10,2,44;51,8,4,1,0,37,37,0,83,0.10481915933528836,1.0,0.4907410720785976,0.0,1.0,0.5,0.8302470240261992,muito alta
j6040_5.sm,40,5,37,10,3,50;51;52,6,0,9,0,22,52,30,83,0.13838709677419353,1.0,0.6644735299670411,0.5263157894736842,0.4736842105263158,1.0,0.712719246831119,muito alta
j6040_5.sm,40,5,38,1,2,42;44,8,0,0,0,21,46,25,83,0.06451612903225806,0.0,0.28215082051364315,0.43859649122807015,0.5614035087719298,0.5,0.2811847764285243,baixa
j6040_5.sm,40,5,39,3,3,43;57;61,0,4,0,7,36,63,27,83,0.0729859571322986,0.2222222222222222,0.3259868189687405,0.47368421052631576,0.5263157894736843,1.0,0.35817494355488233,baixa
j6040_5.sm,40,5,40,1,1,43,5,0,1,0,39,65,26,83,0.05032258064516129,0.0,0.20869143529115616,0.45614035087719296,0.543859649122807,0.0,0.25085036147132106,baixa
j6040_5.sm,40,5,41,7,1,53,0,9,4,7,43,58,15,83,0.1508647450110865,0.6666666666666666,0.7290521922935019,0.2631578947368421,0.736842105263158,0.0,0.7108536547411088,muito alta
j6040_5.sm,40,5,42,9,2,48;52,2,0,8,0,49,53,4,83,0.09612903225806452,0.8888888888888888,0.44576490578190964,0.07017543859649122,0.9298245614035088,0.5,0.7548261186914358,muito alta
j6040_5.sm,40,5,43,6,2,47;49,1,1,8,0,40,66,26,83,0.09564027370478984,0.5555555555555556,0.44323531262686533,0.45614035087719296,0.543859649122807,0.5,0.5142168391017425,media
j6040_5.sm,40,5,44,10,2,45;54,0,0,0,3,47,47,0,83,0.018292682926829267,1.0,0.04291917517987875,0.0,1.0,0.5,0.6809730583932929,muito alta
j6040_5.sm,40,5,45,7,2,46;50,0,9,8,0,57,57,0,83,0.1481818181818182,0.6666666666666666,0.7151665767941294,0.0,1.0,0.5,0.793944414486932,muito alta
j6040_5.sm,40,5,46,8,2,49;58,3,6,0,2,64,64,0,83,0.08184321579286173,0.7777777777777778,0.37182798272966544,0.0,1.0,0.5,0.716535253502481,muito alta
j6040_5.sm,40,5,47,9,1,60,10,4,0,0,46,73,27,83,0.11094819159335288,0.8888888888888888,0.5224621702428534,0.47368421052631576,0.5263157894736843,0.0,0.6458889495351421,alta
j6040_5.sm,40,5,48,4,2,49;56,9,0,0,1,58,64,6,83,0.07867820613690009,0.3333333333333333,0.35544732461590295,0.10526315789473684,0.8947368421052632,0.5,0.5278391666848331,media
j6040_5.sm,40,5,49,1,1,55,5,0,10,0,72,72,0,83,0.1403225806451613,0.0,0.6744907188610167,0.0,1.0,0.0,0.5581635729536722,alta
j6040_5.sm,40,5,50,5,1,58,9,10,0,9,64,72,8,83,0.20321626969935389,0.4444444444444444,1.0,0.14035087719298245,0.8596491228070176,0.0,0.7680311890838206,muito alta
j6040_5.sm,40,5,51,3,1,59,8,0,0,8,47,72,25,83,0.11329661683713611,0.2222222222222222,0.5346165568658712,0.43859649122807015,0.5614035087719298,0.0,0.439414095953341,media
j6040_5.sm,40,5,52,2,3,53;54;57,0,6,0,5,58,62,4,83,0.07594235033259424,0.1111111111111111,0.3412877726870573,0.07017543859649122,0.9298245614035088,1.0,0.460741148400559,media
j6040_5.sm,40,5,53,9,1,61,9,7,0,9,60,65,5,83,0.18048899697208115,0.8888888888888888,0.8823739182904392,0.08771929824561403,0.9122807017543859,0.0,0.8945145029779047,muito alta
j6040_5.sm,40,5,54,9,1,55,7,3,2,1,60,64,4,83,0.1052764466061083,0.8888888888888888,0.4931077841134147,0.07017543859649122,0.9298245614035088,0.0,0.7706070781352707,muito alta
j6040_5.sm,40,5,55,9,1,60,0,9,0,7,73,73,0,83,0.11086474501108648,0.8888888888888888,0.522030288484675,0.0,1.0,0.0,0.8036397257911879,muito alta
j6040_5.sm,40,5,56,4,1,57,3,0,0,10,62,68,6,83,0.08516915814319434,0.3333333333333333,0.389041555662772,0.10526315789473684,0.8947368421052632,0.0,0.5390372437004561,media
j6040_5.sm,40,5,57,5,1,58,0,0,10,0,66,72,6,83,0.1,0.4444444444444444,0.46579928356986067,0.10526315789473684,0.8947368421052632,0.0,0.601660190039856,alta
j6040_5.sm,40,5,58,5,1,60,0,0,1,0,72,77,5,83,0.01,0.4444444444444444,0.0,0.08771929824561403,0.9122807017543859,0.0,0.4522417153996101,media
j6040_5.sm,40,5,59,8,1,62,0,0,5,6,50,75,25,83,0.08658536585365853,0.7777777777777778,0.3963712060729979,0.43859649122807015,0.5614035087719298,0.0,0.5785174975409018,alta
j6040_5.sm,40,5,60,1,1,62,0,0,9,0,82,82,0,83,0.09,0.0,0.41404380761765386,0.0,1.0,0.0,0.47134793587255125,media
j6040_5.sm,40,5,61,9,1,62,0,1,0,10,69,74,5,83,0.06855136733185513,0.8888888888888888,0.3030353883912651,0.08771929824561403,0.9122807017543859,0.0,0.7014016596781799,muito alta
j6040_6.sm,40,6,2,1,3,6;14;20,0,10,0,10,0,0,0,69,0.1517857142857143,0.0,0.5583198125112673,0.0,1.0,1.0,0.5194399375037557,media
j6040_6.sm,40,6,3,1,3,5;11;25,1,1,0,0,0,0,0,69,0.013194444444444444,0.0,0.02664102718186006,0.0,1.0,1.0,0.34221367572728667,baixa
j6040_6.sm,40,6,4,3,3,8;9;10,7,5,0,9,0,1,1,69,0.16021825396825395,0.2222222222222222,0.5906696312320973,0.02702702702702703,0.972972972972973,1.0,0.5952882754757641,alta
j6040_6.sm,40,6,5,3,3,12;31;57,0,0,2,3,1,1,0,69,0.03994360902255639,0.2222222222222222,0.1292590589507842,0.0,1.0,1.0,0.4504937603910021,media
j6040_6.sm,40,6,6,6,3,7;18;23,0,5,2,5,1,1,0,69,0.08905075187969924,0.5555555555555556,0.3176491797367946,0.0,1.0,1.0,0.6244015784307833,alta
j6040_6.sm,40,6,7,9,3,13;24;30,6,10,7,0,7,7,0,69,0.15021929824561403,0.8888888888888888,0.5523105582597199,0.0,1.0,1.0,0.8137331490495362,muito alta
j6040_6.sm,40,6,8,9,3,15;21;27,0,7,0,2,3,4,1,69,0.06160714285714285,0.8888888888888888,0.21236704524968447,0.02702702702702703,0.972972972972973,1.0,0.6914096357038488,muito alta
j6040_6.sm,40,6,9,6,3,13;33;39,0,0,0,8,3,10,7,69,0.07142857142857142,0.5555555555555556,0.25004506940688653,0.1891891891891892,0.8108108108108107,1.0,0.5388038119244176,media
j6040_6.sm,40,6,10,9,3,16;31;42,4,0,9,0,3,21,18,69,0.08698830409356725,0.8888888888888888,0.3097369949722572,0.4864864864864865,0.5135135135135135,1.0,0.5707131324582198,alta
j6040_6.sm,40,6,11,3,3,30;37;49,0,0,10,1,1,27,26,69,0.07471804511278195,0.2222222222222222,0.262664503335136,0.7027027027027027,0.29729729729729726,1.0,0.26072800761821846,baixa
j6040_6.sm,40,6,12,4,3,17;19;58,1,5,0,0,4,4,0,69,0.03819444444444445,0.3333333333333333,0.1225487250365563,0.0,1.0,1.0,0.48529401945662987,media
j6040_6.sm,40,6,13,8,3,26;28;47,9,10,8,10,16,16,0,69,0.2669172932330827,0.7777777777777778,1.0,0.0,1.0,1.0,0.9259259259259258,muito alta
j6040_6.sm,40,6,14,9,1,26,10,0,4,0,1,38,37,69,0.09576023391812866,0.8888888888888888,0.34338881878092253,1.0,0.0,0.0,0.4107592358899371,baixa
j6040_6.sm,40,6,15,8,3,39;41;43,0,0,5,0,12,26,14,69,0.03289473684210526,0.7777777777777778,0.10221741481882096,0.3783783783783784,0.6216216216216216,1.0,0.5005389380727401,media
j6040_6.sm,40,6,16,2,2,22;37,0,0,0,10,12,30,18,69,0.08928571428571429,0.1111111111111111,0.31855056787452674,0.4864864864864865,0.5135135135135135,0.5,0.3143917308330504,baixa
j6040_6.sm,40,6,17,5,3,27;38;46,0,4,9,0,8,8,0,69,0.08421052631578947,0.4444444444444444,0.29908058409951316,0.0,1.0,1.0,0.5811750095146525,alta
j6040_6.sm,40,6,18,2,3,30;40;48,2,0,0,7,7,23,16,69,0.0763888888888889,0.1111111111111111,0.2690743745367866,0.43243243243243246,0.5675675675675675,1.0,0.3159176844051551,baixa
j6040_6.sm,40,6,19,4,3,34;35;46,0,0,0,4,8,14,6,69,0.03571428571428571,0.3333333333333333,0.11303407247160625,0.16216216216216217,0.8378378378378378,1.0,0.4280684145475925,media
j6040_6.sm,40,6,20,2,3,29;32;45,7,0,1,5,1,13,12,69,0.0998329156223893,0.1111111111111111,0.35901287983494573,0.32432432432432434,0.6756756756756757,1.0,0.3819332222072441,baixa
j6040_6.sm,40,6,21,6,2,42;56,3,0,10,0,12,24,12,69,0.08662280701754385,0.5555555555555556,0.3083348356468961,0.32432432432432434,0.6756756756756757,0.5,0.5131886889593757,media
j6040_6.sm,40,6,22,1,3,47;55;59,6,8,0,6,14,32,18,69,0.14523809523809525,0.0,0.5332011297397993,0.4864864864864865,0.5135135135135135,1.0,0.34890488108443757,baixa
j6040_6.sm,40,6,23,5,3,26;33;35,6,0,0,7,7,11,4,69,0.10416666666666666,0.4444444444444444,0.3756384832642268,0.10810810810810811,0.8918918918918919,1.0,0.5706582732001877,alta
j6040_6.sm,40,6,24,2,3,25;31;34,9,0,0,2,16,16,0,69,0.08035714285714285,0.1111111111111111,0.2842978186407066,0.0,1.0,1.0,0.4651363099172725,media
j6040_6.sm,40,6,25,7,2,36;47,6,7,0,0,18,24,6,69,0.08541666666666667,0.6666666666666666,0.30370770987320467,0.16216216216216217,0.8378378378378378,0.5,0.6027374047925698,alta
j6040_6.sm,40,6,26,3,1,49,6,6,5,0,24,47,23,69,0.11206140350877192,0.2222222222222222,0.4059251246920256,0.6216216216216216,0.3783783783783784,0.0,0.33550857509754206,baixa
j6040_6.sm,40,6,27,4,3,32;45;60,0,8,10,0,13,13,0,69,0.11578947368421053,0.3333333333333333,0.4202271498107084,0.0,1.0,1.0,0.584520161048014,alta
j6040_6.sm,40,6,28,7,2,36;45,7,0,1,0,24,24,0,69,0.055190058479532164,0.6666666666666666,0.1877491336658454,0.0,1.0,0.5,0.6181386001108373,alta
j6040_6.sm,40,6,29,1,3,33;35;52,9,0,0,5,3,15,12,69,0.10714285714285715,0.0,0.3870560663421669,0.32432432432432434,0.6756756756756757,1.0,0.35424391400594746,baixa
j6040_6.sm,40,6,30,4,3,38;43;58,2,0,0,0,16,30,14,69,0.013888888888888888,0.3333333333333333,0.02930512990004606,0.3783783783783784,0.6216216216216216,1.0,0.328086694951667,baixa
j6040_6.sm,40,6,31,1,3,38;53;61,0,0,1,3,18,45,27,69,0.03336466165413533,0.0,0.10402019109428517,0.7297297297297297,0.2702702702702703,1.0,0.12476348712151847,baixa
j6040_6.sm,40,6,32,1,3,34;36;50,10,0,0,0,17,17,0,69,0.06944444444444445,0.0,0.24243334735492655,0.0,1.0,1.0,0.41414444911830883,media
j6040_6.sm,40,6,33,9,2,40;42,0,7,0,0,12,16,4,69,0.04375,0.8888888888888888,0.14386154678204432,0.10810810810810811,0.8918918918918919,0.5,0.6415474425209416,alta
j6040_6.sm,40,6,34,7,2,39;40,0,8,0,0,18,18,0,69,0.05,0.6666666666666666,0.1678384712457184,0.0,1.0,0.5,0.6115017126374617,alta
j6040_6.sm,40,6,35,6,1,50,3,0,5,5,12,37,25,69,0.09837092731829575,0.5555555555555556,0.35340424253350156,0.6756756756756757,0.32432432432432434,0.0,0.41109470747112714,baixa
j6040_6.sm,40,6,36,3,3,37;43;52,0,6,0,4,31,31,0,69,0.0732142857142857,0.2222222222222222,0.2568956192536505,0.0,1.0,1.0,0.49303928049195755,media
j6040_6.sm,40,6,37,1,3,41;44;48,0,0,9,10,34,34,0,69,0.14849624060150377,0.0,0.5457003785830178,0.0,1.0,1.0,0.5152334595276726,media
j6040_6.sm,40,6,38,4,2,41;60,3,8,0,1,20,46,26,69,0.07976190476190476,0.3333333333333333,0.2820143020251186,0.7027027027027027,0.29729729729729726,0.5,0.3042149775519164,baixa
j6040_6.sm,40,6,39,2,1,51,0,8,9,4,25,50,25,69,0.14492481203007518,0.1111111111111111,0.5319992788894897,0.6756756756756757,0.32432432432432434,0.0,0.3224782381083084,baixa
j6040_6.sm,40,6,40,10,1,44,6,2,4,8,25,25,0,69,0.1519110275689223,1.0,0.5588005528513911,0.0,1.0,0.0,0.8529335176171302,muito alta
j6040_6.sm,40,6,41,10,1,54,0,0,8,5,35,50,15,69,0.09727443609022557,1.0,0.34919776455741836,0.40540540540540543,0.5945945945945945,0.0,0.6479307863840043,alta
j6040_6.sm,40,6,42,10,2,46;57,0,0,9,2,21,30,9,69,0.07706766917293233,1.0,0.2716783847124571,0.24324324324324326,0.7567567567567568,0.5,0.6761450471564046,muito alta
j6040_6.sm,40,6,43,1,1,44,0,6,8,0,34,34,0,69,0.09013157894736842,0.0,0.3217955651703623,0.0,1.0,0.0,0.44059852172345404,media
j6040_6.sm,40,6,44,10,1,55,0,0,3,9,35,35,0,69,0.10009398496240601,1.0,0.36001442221020363,0.0,1.0,0.0,0.7866714740700678,muito alta
j6040_6.sm,40,6,45,6,3,48;50;52,0,0,8,0,31,37,6,69,0.05263157894736842,0.5555555555555556,0.177934018388318,0.16216216216216217,0.8378378378378378,1.0,0.5237758039272371,media
j6040_6.sm,40,6,46,10,2,49;51,3,0,4,0,31,40,9,69,0.04714912280701754,1.0,0.15690162850790212,0.24324324324324326,0.7567567567567568,0.5,0.6378861284215529,alta
j6040_6.sm,40,6,47,8,2,56;57,0,0,9,0,25,33,8,69,0.05921052631578947,0.7777777777777778,0.203172886244817,0.21621621621621623,0.7837837837837838,0.5,0.5882448159354595,alta
j6040_6.sm,40,6,48,2,2,51;54,0,1,0,2,37,50,13,69,0.024107142857142855,0.1111111111111111,0.06850549846764015,0.35135135135135137,0.6486486486486487,0.5,0.2760884194091333,baixa
j6040_6.sm,40,6,49,4,2,53;54,0,1,0,0,41,50,9,69,0.00625,0.3333333333333333,0.0,0.24324324324324326,0.7567567567567568,0.5,0.36336336336336333,baixa
j6040_6.sm,40,6,50,2,1,55,0,4,6,0,37,43,6,69,0.06447368421052632,0.1111111111111111,0.22336398053001622,0.16216216216216217,0.8378378378378378,0.0,0.39077097649298836,baixa
j6040_6.sm,40,6,51,2,1,53,0,3,4,0,41,52,11,69,0.04506578947368421,0.1111111111111111,0.14890932035334414,0.2972972972972973,0.7027027027027026,0.0,0.3209077113890526,baixa
j6040_6.sm,40,6,52,4,1,61,7,0,4,0,37,55,18,69,0.07492690058479531,0.3333333333333333,0.26346573723534233,0.4864864864864865,0.5135135135135135,0.0,0.370104194694063,baixa
j6040_6.sm,40,6,53,7,1,59,0,0,10,0,45,54,9,69,0.06578947368421052,0.6666666666666666,0.22841175410131598,0.24324324324324326,0.7567567567567568,0.0,0.5506117258415797,alta
j6040_6.sm,40,6,54,1,1,59,0,5,2,0,45,60,15,69,0.044407894736842105,0.0,0.14638543356769423,0.40540540540540543,0.5945945945945945,0.0,0.2469933427207629,baixa
j6040_6.sm,40,6,55,10,1,56,0,6,0,5,45,45,0,69,0.08214285714285714,1.0,0.29114836848747067,0.0,1.0,0.0,0.7637161228291569,muito alta
j6040_6.sm,40,6,56,4,1,61,0,0,0,1,55,55,0,69,0.008928571428571428,0.3333333333333333,0.010275824770146021,0.0,1.0,0.0,0.44786971936782644,media
j6040_6.sm,40,6,57,9,1,58,4,9,0,0,33,41,8,69,0.08402777777777778,0.8888888888888888,0.2983795044368327,0.21621621621621623,0.7837837837837838,0.0,0.657017392369835,alta
j6040_6.sm,40,6,58,10,1,60,0,5,0,2,42,50,8,69,0.049107142857142856,1.0,0.1644131963223364,0.21621621621621623,0.7837837837837838,0.0,0.6493989933687068,alta
j6040_6.sm,40,6,59,8,1,62,9,5,8,7,52,61,9,69,0.20888157894736842,0.7777777777777778,0.7773571299801694,0.24324324324324326,0.7567567567567568,0.0,0.7706305548382345,muito alta
