arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade,multiplicador_risco,multiplicador_ic95_inferior,multiplicador_ic95_superior
j6040_3.sm,40,3,60,8,1,62,7,6,0,7,59,62,3,70,0.1560292216576977,0.7777777777777778,0.7488192191287494,0.088235294117647,0.9117647058823528,0.0,0.8127872342629601,muito alta,2.985046237095499,1.87825,4.15626
j6040_3.sm,40,3,61,4,1,62,8,0,0,0,50,66,16,70,0.054054054054054,0.3333333333333333,0.2378735836080065,0.4705882352941176,0.5294117647058824,0.0,0.3668728938824074,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,2,5,3,6;13;19,10,0,0,0,0,15,15,87,0.131578947368421,0.4444444444444444,0.5099281544524654,0.3333333333333333,0.6666666666666667,1.0,0.5403464218545255,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,3,9,3,5;8;32,5,6,0,4,0,0,0,87,0.142165185259163,0.8888888888888888,0.5536333368838067,0.0,1.0,1.0,0.8141740752575651,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,4,8,3,7;30;53,1,0,0,4,0,11,11,87,0.0454159592529711,0.7777777777777778,0.1542050776351098,0.2444444444444444,0.7555555555555555,1.0,0.5625128036561478,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,5,4,3,16;23;38,0,0,3,0,9,34,25,87,0.025,0.3333333333333333,0.0699179840641009,0.5555555555555556,0.4444444444444444,1.0,0.2825652539472929,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,6,7,3,24;36;41,0,8,9,1,5,20,15,87,0.1418880455407969,0.6666666666666666,0.5524891681927975,0.3333333333333333,0.6666666666666667,1.0,0.6286075005087103,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,7,9,3,14;15;18,3,0,8,0,8,19,11,87,0.1061403508771929,0.8888888888888888,0.4049051508206747,0.2444444444444444,0.7555555555555555,1.0,0.6831165317550396,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,8,3,3,9;20;36,5,2,0,0,9,9,0,87,0.0804953560371517,0.2222222222222222,0.2990300335691534,0.0,1.0,1.0,0.5070840852637919,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,9,8,3,10;11;13,0,4,7,3,12,12,0,87,0.1119386464263124,0.7777777777777778,0.4288433588394762,0.0,1.0,1.0,0.735540378872418,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,10,3,3,18;43;48,0,0,0,1,20,52,32,87,0.0080645161290322,0.2222222222222222,0.0,0.7111111111111111,0.2888888888888888,1.0,0.1703703703703703,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,11,3,3,12;17;25,0,0,0,1,20,20,0,87,0.0080645161290322,0.2222222222222222,0.0,0.0,1.0,1.0,0.4074074074074074,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,12,3,3,21;22;27,0,0,7,0,23,23,0,87,0.0583333333333333,0.2222222222222222,0.2075343336505853,0.0,1.0,1.0,0.4765855186242691,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,13,6,3,25;28;49,1,0,7,0,20,25,5,87,0.0714912280701754,0.5555555555555556,0.2618565769084081,0.1111111111111111,0.8888888888888888,1.0,0.5687670071176174,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,14,2,3,16;22;40,1,0,5,8,17,28,11,87,0.1193406904357668,0.1111111111111111,0.4594026271212647,0.2444444444444444,0.7555555555555555,1.0,0.4420230979293104,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,15,2,3,32;34;57,2,0,0,0,17,52,35,87,0.0263157894736842,0.1111111111111111,0.0753502083898832,0.7777777777777778,0.2222222222222222,1.0,0.1362278472410721,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,16,10,3,26;29;34,0,1,5,1,19,38,19,87,0.0570841239721695,1.0,0.2023769846860064,0.4222222222222222,0.5777777777777777,1.0,0.5933849208212614,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,17,7,3,23;41;61,0,2,5,5,23,61,38,87,0.0966951296647691,0.6666666666666666,0.3659106448919567,0.8444444444444444,0.1555555555555555,1.0,0.3960442890380596,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,18,5,3,37;38;54,3,6,0,9,23,55,32,87,0.1561719764306401,0.4444444444444444,0.6114602409969729,0.7111111111111111,0.2888888888888888,1.0,0.4482645247767687,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,19,2,3,27;30;46,9,10,7,0,5,28,23,87,0.2502837977296182,0.1111111111111111,1.0,0.5111111111111111,0.4888888888888889,1.0,0.5333333333333333,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,20,10,3,24;31;37,1,0,0,4,12,17,5,87,0.0454159592529711,1.0,0.1542050776351098,0.1111111111111111,0.8888888888888888,1.0,0.6810313221746662,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,21,5,3,26;28;33,0,0,5,0,26,26,0,87,0.0416666666666666,0.4444444444444444,0.1387261588573431,0.0,1.0,1.0,0.5277235344339292,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,22,3,3,31;35;38,5,0,4,6,26,30,4,87,0.1475099037917374,0.2222222222222222,0.5756989565044099,0.0888888888888888,0.9111111111111112,1.0,0.5696774299459144,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,23,8,1,60,0,8,0,0,30,69,39,87,0.0588235294117647,0.7777777777777778,0.2095581034974453,0.8666666666666667,0.1333333333333333,0.0,0.3735564048695188,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,24,3,3,27;34;42,3,0,0,0,22,27,5,87,0.0394736842105263,0.2222222222222222,0.1296724516477059,0.1111111111111111,0.8888888888888888,1.0,0.4135945209196057,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,25,5,3,29;35;47,0,6,2,0,26,40,14,87,0.0607843137254902,0.4444444444444444,0.2176531828848856,0.3111111111111111,0.6888888888888889,1.0,0.4503288387394063,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,26,8,3,37;42;48,2,8,0,0,31,48,17,87,0.0851393188854489,0.7777777777777778,0.3182025900130908,0.3777777777777777,0.6222222222222222,1.0,0.5727341966710302,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,27,8,2,39;58,9,6,0,0,26,30,4,87,0.1625386996904024,0.7777777777777778,0.6377451974120484,0.0888888888888888,0.9111111111111112,0.5,0.7755446954336458,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,28,3,2,29;30,0,1,8,6,31,31,0,87,0.1224067046173308,0.2222222222222222,0.4720606375046814,0.0,1.0,0.5,0.5647609532423012,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,29,9,2,46;57,0,0,0,6,34,53,19,87,0.0483870967741935,0.8888888888888888,0.1664713906288117,0.4222222222222222,0.5777777777777777,0.5,0.5443793524318261,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,30,7,3,35;40;41,4,7,0,7,34,34,0,87,0.1605537800858883,0.6666666666666666,0.629550475706172,0.0,1.0,1.0,0.7654057141242795,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,31,2,3,33;44;57,0,7,0,0,29,33,4,87,0.0514705882352941,0.1111111111111111,0.1792015557945444,0.0888888888888888,0.9111111111111112,1.0,0.4004745926722555,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,32,9,1,51,1,0,6,10,19,59,40,87,0.1438030560271647,0.8888888888888888,0.5603952707694105,0.8888888888888888,0.1111111111111111,0.0,0.5201317569231368,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,33,8,2,43;45,0,0,2,7,31,35,4,87,0.0731182795698924,0.7777777777777778,0.2685738435478163,0.0888888888888888,0.9111111111111112,0.5,0.6524875774789017,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,34,1,1,52,0,0,0,2,29,54,25,87,0.0161290322580645,0.0,0.0332942781257623,0.5555555555555556,0.4444444444444444,0.0,0.1592462408567355,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,35,4,3,42;50;51,1,2,9,8,41,64,23,87,0.1673799061220413,0.3333333333333333,0.657732072113551,0.5111111111111111,0.4888888888888889,1.0,0.4933180981119244,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,36,5,3,43;52;53,0,9,0,0,12,50,38,87,0.0661764705882353,0.4444444444444444,0.2399146512003463,0.8444444444444444,0.1555555555555555,1.0,0.2799715504001154,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,37,3,1,49,2,0,1,0,39,60,21,87,0.0346491228070175,0.2222222222222222,0.1097542957865042,0.4666666666666667,0.5333333333333333,0.0,0.2884366171140199,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,38,3,1,60,0,2,0,1,29,74,45,87,0.0227703984819734,0.2222222222222222,0.0607130954058019,1.0,0.0,0.0,0.0943117725426747,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,39,3,2,40;53,3,0,0,0,34,38,4,87,0.0394736842105263,0.2222222222222222,0.1296724516477059,0.0888888888888888,0.9111111111111112,0.5,0.4210019283270131,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,40,4,3,47;50;55,2,7,3,0,41,41,0,87,0.1027863777089783,0.3333333333333333,0.3910583045000533,0.0,1.0,1.0,0.5747972126111288,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,41,3,1,55,3,0,0,0,41,68,27,87,0.0394736842105263,0.2222222222222222,0.1296724516477059,0.6,0.4,0.0,0.2506315579566427,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,42,5,1,59,10,7,0,6,45,80,35,87,0.2314366323779087,0.4444444444444444,0.9221896571273464,0.7777777777777778,0.2222222222222222,0.0,0.5296187745980043,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,43,8,2,46;50,3,8,6,0,39,58,19,87,0.148297213622291,0.7777777777777778,0.5789493576506404,0.4222222222222222,0.5777777777777777,0.5,0.6448349710687319,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,44,6,1,45,0,0,0,9,31,37,6,87,0.0725806451612903,0.5555555555555556,0.2663542250060988,0.1333333333333333,0.8666666666666667,0.0,0.5628588157427736,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,45,2,2,47;49,9,3,6,0,39,43,4,87,0.1904798761609907,0.1111111111111111,0.7531000786830722,0.0888888888888888,0.9111111111111112,0.5,0.5917741003017647,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,46,5,1,55,0,7,2,6,47,66,19,87,0.1165243516761543,0.4444444444444444,0.4477753993423606,0.4222222222222222,0.5777777777777777,0.0,0.4899992071881942,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,47,10,2,48;52,0,0,0,4,45,45,0,87,0.032258064516129,1.0,0.099882834377287,0.0,1.0,0.5,0.699960944792429,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,48,8,1,54,0,3,0,0,55,56,1,87,0.0220588235294117,0.7777777777777778,0.0577753649829405,0.0222222222222222,0.9777777777777776,0.0,0.6044436401794986,alta,2.36668955851816,1.72008,3.22851
j6040_4.sm,40,4,49,5,1,51,0,9,0,2,42,63,21,87,0.0823055028462998,0.4444444444444444,0.306503207451871,0.4666666666666667,0.5333333333333333,0.0,0.4280936617432162,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,50,9,1,59,5,0,0,0,47,76,29,87,0.0657894736842105,0.8888888888888888,0.2383169381633515,0.6444444444444445,0.3555555555555555,0.0,0.4942537942025986,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,51,2,3,56;58;59,0,8,0,9,47,68,21,87,0.131404174573055,0.1111111111111111,0.5092066066293065,0.4666666666666667,0.5333333333333333,1.0,0.3845503503579169,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,52,9,1,54,10,0,0,2,55,55,0,87,0.1477079796264855,0.8888888888888888,0.5765167107039901,0.0,1.0,0.0,0.8218018665309597,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,53,2,1,56,3,0,2,0,37,68,31,87,0.0561403508771929,0.1111111111111111,0.1984806264409481,0.6888888888888889,0.3111111111111111,0.0,0.2069009495543901,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,54,6,1,56,0,7,0,9,64,64,0,87,0.1240512333965844,0.5555555555555556,0.4788500589264056,0.0,1.0,0.0,0.6781352048273204,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,55,6,1,60,0,2,0,6,52,71,19,87,0.0630929791271347,0.5555555555555556,0.2271844860346136,0.4222222222222222,0.5777777777777777,0.0,0.4535059397893156,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,56,8,1,61,2,1,6,0,70,70,0,87,0.0836687306501548,0.7777777777777778,0.3121312804725107,0.0,1.0,0.0,0.696636352750096,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,57,10,1,58,4,8,10,3,43,62,19,87,0.2189819900795632,1.0,0.8707707848722345,0.4222222222222222,0.5777777777777777,0.0,0.8161828542166706,muito alta,2.985046237095499,1.87825,4.15626
j6040_4.sm,40,4,58,6,1,61,0,10,6,0,53,72,19,87,0.1235294117647058,0.5555555555555556,0.4766957232829739,0.4222222222222222,0.5777777777777777,0.0,0.5366763522054356,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,59,2,1,62,0,0,5,6,56,85,29,87,0.0900537634408602,0.1111111111111111,0.3384918276119172,0.6444444444444445,0.3555555555555555,0.0,0.2683861647595279,baixa,1.0,1.0,1.0
j6040_4.sm,40,4,60,10,1,62,1,0,0,0,58,77,19,87,0.0131578947368421,1.0,0.0210279651320604,0.4222222222222222,0.5777777777777777,0.0,0.5329352476366127,media,1.935477655585504,1.75809,2.59922
j6040_4.sm,40,4,61,9,1,62,0,0,6,0,78,78,0,87,0.05,0.8888888888888888,0.1731302462539642,0.0,1.0,0.0,0.6873397117142843,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,2,4,3,15;19;23,10,10,0,2,0,24,24,83,0.1685978589991178,0.3333333333333333,0.8208307677500318,0.4210526315789473,0.5789473684210527,1.0,0.5777038231681393,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,3,4,3,9;11;13,5,8,0,9,0,6,6,83,0.1558066900317097,0.3333333333333333,0.7546294639607012,0.1052631578947368,0.8947368421052632,1.0,0.6608998797997658,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,4,5,3,5;7;22,4,0,10,9,0,0,0,83,0.1871361132966168,0.4444444444444444,0.916776385199042,0.0,1.0,1.0,0.7870736098811622,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,5,6,2,6;20,0,0,4,0,5,6,1,83,0.04,0.5555555555555556,0.1552664278566202,0.0175438596491228,0.9824561403508772,0.5,0.5644260412543509,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,6,10,3,11;38;40,0,0,5,0,11,12,1,83,0.05,1.0,0.2070219038088269,0.0175438596491228,0.9824561403508772,1.0,0.7298260147199014,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,7,10,3,8;10;11,0,0,3,2,5,5,0,83,0.0421951219512195,1.0,0.1666273859924704,0.0,1.0,1.0,0.7222091286641568,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,8,9,3,15;28;51,0,0,5,0,15,19,4,83,0.05,0.8888888888888888,0.2070219038088269,0.0701754385964912,0.9298245614035088,1.0,0.6752451180337415,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,9,10,2,12;22,0,0,0,8,4,10,6,83,0.048780487804878,1.0,0.2007102604000212,0.1052631578947368,0.8947368421052632,0.5,0.6984823675017615,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,10,7,3,16;21;27,5,0,0,7,15,15,0,83,0.0830055074744295,0.6666666666666666,0.3778434786471489,0.0,1.0,1.0,0.6815033817712719,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,11,1,3,17;33;37,0,7,7,9,21,22,1,83,0.1779083518107908,0.0,0.8690176664318053,0.0175438596491228,0.9824561403508772,1.0,0.6171579355942275,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,12,10,3,14;20;24,0,10,5,0,14,20,6,83,0.1257575757575757,1.0,0.5991088428406962,0.1052631578947368,0.8947368421052632,1.0,0.8312818949819865,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,13,1,2,18;19,4,7,3,0,4,30,26,83,0.115288367546432,0.0,0.5449249574596469,0.4561403508771929,0.543859649122807,0.5,0.3629282021941513,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,14,3,3,18;31;33,0,0,3,0,24,40,16,83,0.03,0.2222222222222222,0.1035109519044134,0.2807017543859649,0.7192982456140351,1.0,0.3483438065802235,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,15,8,3,20;46;59,0,3,4,0,24,28,4,83,0.0627272727272727,0.7777777777777778,0.2728925095661809,0.0701754385964912,0.9298245614035088,1.0,0.6601649495824891,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,16,5,3,26;43;61,0,0,0,7,22,22,0,83,0.0426829268292682,0.4444444444444444,0.1691520433559927,0.0,1.0,1.0,0.537865495933479,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,17,8,2,19;42,10,2,4,0,22,23,1,83,0.1357966764418377,0.7777777777777778,0.6510666862453064,0.0175438596491228,0.9824561403508772,0.5,0.8037668681246537,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,18,8,3,21;29;45,8,1,0,10,27,43,16,83,0.1330674963641132,0.7777777777777778,0.636941684857115,0.2807017543859649,0.7192982456140351,1.0,0.711339236082976,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,19,6,3,21;36;39,0,2,8,0,30,31,1,83,0.0951515151515151,0.5555555555555556,0.440705719471821,0.0175438596491228,0.9824561403508772,1.0,0.6595724717927512,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,20,4,1,32,10,8,4,0,32,36,4,83,0.1812512218963831,0.3333333333333333,0.8863188496644279,0.0701754385964912,0.9298245614035088,0.0,0.7164922481337566,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,21,7,1,41,1,0,0,6,36,51,15,83,0.0446498819826907,0.6666666666666666,0.1793321133701954,0.2631578947368421,0.736842105263158,0.0,0.52761362843334,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,22,5,3,25;26;48,0,4,0,0,14,22,8,83,0.0303030303030303,0.4444444444444444,0.1050792996605409,0.1403508771929824,0.8596491228070176,1.0,0.4697242889706676,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,23,3,3,29;30;56,9,0,4,0,4,61,57,83,0.1125806451612903,0.2222222222222222,0.5309110113807013,1.0,0.0,1.0,0.2510444112009745,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,24,4,3,30;32;34,0,8,3,0,24,30,6,83,0.0906060606060606,0.3333333333333333,0.4171805031299088,0.1052631578947368,0.8947368421052632,1.0,0.5484168928561683,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,25,2,3,36;47;53,0,2,8,0,19,35,16,83,0.0951515151515151,0.1111111111111111,0.440705719471821,0.2807017543859649,0.7192982456140351,1.0,0.423705025398989,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,26,10,3,30;36;56,0,6,0,7,27,27,0,83,0.0881374722838137,1.0,0.4044042067751142,0.0,1.0,1.0,0.801468068925038,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,27,7,3,29;47;55,4,0,1,0,22,61,39,83,0.042258064516129,0.6666666666666666,0.1669531482329249,0.6842105263157895,0.3157894736842105,1.0,0.383136429527934,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,28,6,3,34;40;44,0,8,0,9,24,28,4,83,0.1154841093865484,0.5555555555555556,0.5459380286695451,0.0701754385964912,0.9298245614035088,1.0,0.6771060485428697,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,29,7,1,59,0,8,0,10,35,68,33,83,0.1215816703621581,0.6666666666666666,0.5774962457135736,0.5789473684210527,0.4210526315789473,0.0,0.5550718479863959,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,30,8,1,50,5,9,0,0,37,64,27,83,0.1085043988269794,0.7777777777777778,0.5098142044676317,0.4736842105263157,0.5263157894736843,0.0,0.6046359239063646,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,31,8,3,39;48;52,0,0,4,9,27,54,27,83,0.0948780487804878,0.7777777777777778,0.4392903812528766,0.4736842105263157,0.5263157894736843,1.0,0.5811279828347795,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,32,3,3,35;40;41,7,0,0,0,36,40,4,83,0.0564516129032258,0.2222222222222222,0.2404125334554119,0.0701754385964912,0.9298245614035088,1.0,0.4641531056937142,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,33,8,3,39;45;54,0,0,0,6,27,49,22,83,0.0365853658536585,0.7777777777777778,0.1375938263119642,0.3859649122807017,0.6140350877192983,1.0,0.5098022306030134,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,34,9,3,35;41;46,0,0,0,5,30,34,4,83,0.0304878048780487,0.8888888888888888,0.1060356092679357,0.0701754385964912,0.9298245614035088,1.0,0.6415830198534445,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,35,10,1,42,2,10,0,0,39,43,4,83,0.0918866080156402,1.0,0.423808037196125,0.0701754385964912,0.9298245614035088,0.0,0.7845441995332112,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,36,10,2,44;51,8,4,1,0,37,37,0,83,0.1048191593352883,1.0,0.4907410720785976,0.0,1.0,0.5,0.8302470240261992,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,37,10,3,50;51;52,6,0,9,0,22,52,30,83,0.1383870967741935,1.0,0.6644735299670411,0.5263157894736842,0.4736842105263158,1.0,0.712719246831119,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,38,1,2,42;44,8,0,0,0,21,46,25,83,0.064516129032258,0.0,0.2821508205136431,0.4385964912280701,0.5614035087719298,0.5,0.2811847764285243,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,39,3,3,43;57;61,0,4,0,7,36,63,27,83,0.0729859571322986,0.2222222222222222,0.3259868189687405,0.4736842105263157,0.5263157894736843,1.0,0.3581749435548823,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,40,1,1,43,5,0,1,0,39,65,26,83,0.0503225806451612,0.0,0.2086914352911561,0.4561403508771929,0.543859649122807,0.0,0.250850361471321,baixa,1.0,1.0,1.0
j6040_5.sm,40,5,41,7,1,53,0,9,4,7,43,58,15,83,0.1508647450110865,0.6666666666666666,0.7290521922935019,0.2631578947368421,0.736842105263158,0.0,0.7108536547411088,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,42,9,2,48;52,2,0,8,0,49,53,4,83,0.0961290322580645,0.8888888888888888,0.4457649057819096,0.0701754385964912,0.9298245614035088,0.5,0.7548261186914358,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,43,6,2,47;49,1,1,8,0,40,66,26,83,0.0956402737047898,0.5555555555555556,0.4432353126268653,0.4561403508771929,0.543859649122807,0.5,0.5142168391017425,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,44,10,2,45;54,0,0,0,3,47,47,0,83,0.0182926829268292,1.0,0.0429191751798787,0.0,1.0,0.5,0.6809730583932929,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,45,7,2,46;50,0,9,8,0,57,57,0,83,0.1481818181818182,0.6666666666666666,0.7151665767941294,0.0,1.0,0.5,0.793944414486932,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,46,8,2,49;58,3,6,0,2,64,64,0,83,0.0818432157928617,0.7777777777777778,0.3718279827296654,0.0,1.0,0.5,0.716535253502481,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,47,9,1,60,10,4,0,0,46,73,27,83,0.1109481915933528,0.8888888888888888,0.5224621702428534,0.4736842105263157,0.5263157894736843,0.0,0.6458889495351421,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,48,4,2,49;56,9,0,0,1,58,64,6,83,0.0786782061369,0.3333333333333333,0.3554473246159029,0.1052631578947368,0.8947368421052632,0.5,0.5278391666848331,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,49,1,1,55,5,0,10,0,72,72,0,83,0.1403225806451613,0.0,0.6744907188610167,0.0,1.0,0.0,0.5581635729536722,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,50,5,1,58,9,10,0,9,64,72,8,83,0.2032162696993538,0.4444444444444444,1.0,0.1403508771929824,0.8596491228070176,0.0,0.7680311890838206,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,51,3,1,59,8,0,0,8,47,72,25,83,0.1132966168371361,0.2222222222222222,0.5346165568658712,0.4385964912280701,0.5614035087719298,0.0,0.439414095953341,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,52,2,3,53;54;57,0,6,0,5,58,62,4,83,0.0759423503325942,0.1111111111111111,0.3412877726870573,0.0701754385964912,0.9298245614035088,1.0,0.460741148400559,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,53,9,1,61,9,7,0,9,60,65,5,83,0.1804889969720811,0.8888888888888888,0.8823739182904392,0.087719298245614,0.912280701754386,0.0,0.8945145029779047,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,54,9,1,55,7,3,2,1,60,64,4,83,0.1052764466061083,0.8888888888888888,0.4931077841134147,0.0701754385964912,0.9298245614035088,0.0,0.7706070781352707,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,55,9,1,60,0,9,0,7,73,73,0,83,0.1108647450110864,0.8888888888888888,0.522030288484675,0.0,1.0,0.0,0.8036397257911879,muito alta,2.985046237095499,1.87825,4.15626
j6040_5.sm,40,5,56,4,1,57,3,0,0,10,62,68,6,83,0.0851691581431943,0.3333333333333333,0.389041555662772,0.1052631578947368,0.8947368421052632,0.0,0.5390372437004561,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,57,5,1,58,0,0,10,0,66,72,6,83,0.1,0.4444444444444444,0.4657992835698606,0.1052631578947368,0.8947368421052632,0.0,0.601660190039856,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,58,5,1,60,0,0,1,0,72,77,5,83,0.01,0.4444444444444444,0.0,0.087719298245614,0.912280701754386,0.0,0.4522417153996101,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,59,8,1,62,0,0,5,6,50,75,25,83,0.0865853658536585,0.7777777777777778,0.3963712060729979,0.4385964912280701,0.5614035087719298,0.0,0.5785174975409018,alta,2.36668955851816,1.72008,3.22851
j6040_5.sm,40,5,60,1,1,62,0,0,9,0,82,82,0,83,0.09,0.0,0.4140438076176538,0.0,1.0,0.0,0.4713479358725512,media,1.935477655585504,1.75809,2.59922
j6040_5.sm,40,5,61,9,1,62,0,1,0,10,69,74,5,83,0.0685513673318551,0.8888888888888888,0.3030353883912651,0.087719298245614,0.912280701754386,0.0,0.7014016596781799,muito alta,2.985046237095499,1.87825,4.15626
