concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,incremento_base,fator_transferencia,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,dC_soma,dC_N,dC_teto_N
True,279,64,0.6818786704478413,9.769962616701378e-15,69.98583897317965,203.0,647.0,0.0,145.0,156.8491546084968,37,23,4,0,0.38333333333333336,0.45,365.0,0.3005641634624639,0.4297237112561556,0.19174202458405384,0.16530462597420356,43,0,0,145,17,145,8,23,137,0.6872143627230507,0.3512385487549321,15,60,0,0,137,0,0.6872143627230507,nenhuma,156.8491546084968,0.0,169,0,terminal,0.25,22.5,1.5,j6016_1.sm,9,centralizada,0,4.359375,0.7166666666666667,0,0,0
True,165,64,0.6201325002302837,8.881784197001252e-16,15.0130518498871,301.0,510.0,105.0,58.0,149.40488897229804,51,9,18,0,0.15,0.45,365.0,0.2904422025824561,0.40932846293780284,0.04113164890380028,0.18166828891180217,44,0,105,58,16,163,11,9,0,0.6872143627230507,0.3512385487549321,15,60,152,47,0,105,0.6872143627230507,nenhuma,149.40488897229804,0.0,163,0,terminal,0.945,22.5,1.5,j6016_1.sm,9,adaptativa,0,2.578125,0.7333333333333333,24.409425486614577,105,0
True,248,64,0.6527332149964641,0.0,65.08148311307157,187.0,696.0,0.0,196.0,174.28555742145028,35,25,3,0,0.4166666666666667,0.4666666666666667,365.0,0.32317861107718593,0.47749467786698707,0.17830543318649744,0.16345110951602598,52,0,0,196,8,196,30,1,166,0.5820371027673271,0.4175993861121362,34,60,0,0,166,0,0.5820371027673271,nenhuma,174.28555742145028,0.0,187,0,terminal,0.25,22.5,1.5,j6016_1.sm,10,centralizada,0,3.875,0.8666666666666667,0,0,0
True,155,64,0.6522380725638934,0.0,8.0,335.0,501.0,115.0,44.0,108.12443350724797,54,6,17,0,0.1,0.38333333333333336,365.0,0.228532761890412,0.2962313246773917,0.021917808219178082,0.14076421578409237,50,0,115,44,10,159,13,9,0,0.5820371027673271,0.4175993861121362,34,60,146,31,0,115,0.5820371027673271,nenhuma,108.12443350724799,0.0,116,0,terminal,0.985,22.5,1.5,j6016_1.sm,10,adaptativa,0,2.421875,0.8333333333333334,26.439801928200882,115,0
True,224,64,0.7256794653453313,0.0,44.18174674613969,235.0,651.0,0.0,114.0,132.09028722509962,39,21,6,0,0.35,0.45,365.0,0.2657269526678251,0.36189119787698526,0.12104588149627311,0.14724302459419591,48,0,0,114,12,114,3,15,111,0.7131697048371954,0.48671389683598903,14,60,0,0,111,0,0.7131697048371954,nenhuma,132.09028722509962,0.0,144,0,terminal,0.25,22.5,1.5,j6016_1.sm,11,centralizada,0,3.5,0.8,0,0,0
True,154,64,0.6421027603952124,8.881784197001252e-16,15.36524264178954,317.0,499.0,90.0,40.0,148.13417661195984,52,8,20,0,0.13333333333333333,0.4666666666666667,365.0,0.288685071787727,0.4058470592108489,0.04209655518298504,0.1906159593415057,44,0,90,40,16,130,4,12,0,0.7131697048371954,0.48671389683598903,14,60,126,36,0,90,0.7131697048371954,nenhuma,148.13417661195987,0.0,156,0,terminal,0.9616666666666666,22.5,1.5,j6016_1.sm,11,adaptativa,0,2.40625,0.7333333333333333,20.713364965960903,90,0
True,179,62,0.7851335213183452,1.7763568394002505e-15,18.274937732474356,272.0,562.0,0.0,106.0,47.801815538745686,48,12,1,0,0.2,0.21666666666666667,336.0,0.1245481746136242,0.14226730815102884,0.054389695632364156,0.06678079672481387,36,0,0,106,24,106,15,10,91,0.6268507180531939,0.4857196752206667,18,60,0,0,91,0,0.6268507180531939,nenhuma,47.801815538745686,0.0,54,0,terminal,0.25,22.5,1.5,j6019_1.sm,0,centralizada,0,2.8870967741935485,0.6,0,0,0
True,136,62,0.6831440524969659,0.0,7.8096276508096345,307.0,407.0,102.0,36.0,50.77478353558186,56,4,7,0,0.06666666666666667,0.18333333333333332,336.0,0.13127738853975926,0.15111542718923174,0.023242939436933435,0.085224794567945,28,0,102,36,32,138,10,2,0,0.6268507180531939,0.4857196752206667,18,60,128,26,0,102,0.6268507180531939,nenhuma,50.77478353558186,0.0,55,0,terminal,0.985,22.5,1.5,j6019_1.sm,0,adaptativa,0,2.193548387096774,0.4666666666666667,23.450014750147925,102,0
True,282,62,0.7514949576808748,0.0,46.88361731432708,243.0,575.0,0.0,88.0,102.1415277282218,44,16,5,0,0.26666666666666666,0.35,336.0,0.23312450718339567,0.3039926420482792,0.13953457534025918,0.13349364010013903,38,0,0,88,22,88,4,22,84,0.6586427040007742,0.39362113220747674,15,60,0,0,84,0,0.6586427040007742,nenhuma,102.14152772822179,0.0,112,0,terminal,0.25,22.5,1.5,j6019_1.sm,1,centralizada,0,4.548387096774194,0.6333333333333333,0,0,0
True,141,62,0.6810013520123077,0.0,7.295647193585337,298.0,434.0,77.0,45.0,81.29682579566493,54,6,14,0,0.1,0.3333333333333333,336.0,0.19481774307929442,0.2419548386775742,0.021713235695194455,0.12756508820543058,22,0,77,45,38,122,13,16,0,0.6586427040007742,0.39362113220747674,15,60,109,32,0,77,0.6586427040007742,nenhuma,81.29682579566494,0.0,91,0,terminal,0.9623147601415044,22.5,1.5,j6019_1.sm,1,adaptativa,0,2.274193548387097,0.36666666666666664,17.94044734932648,77,0
True,199,62,0.7208132474727066,7.105427357601002e-15,45.38257499353399,217.0,580.0,0.0,121.0,103.64669875807414,40,20,3,0,0.3333333333333333,0.38333333333333336,336.0,0.23574997617600252,0.3084723177323635,0.13506718748075594,0.12881019572695304,38,0,0,121,22,121,1,50,120,0.7659648859265082,0.2570239140832174,5,60,0,0,120,0,0.7659648859265082,nenhuma,103.64669875807414,0.0,114,0,terminal,0.25,22.5,1.5,j6019_1.sm,2,centralizada,0,3.2096774193548385,0.6333333333333333,0,0,0
True,144,62,0.7109193053361589,0.0,6.932057418716352,305.0,462.0,33.0,58.0,96.86278545571764,56,4,17,0,0.06666666666666667,0.35,336.0,0.2237724949113853,0.2882820995705882,0.020631123269989143,0.14905113452187052,32,0,33,58,28,91,2,42,0,0.7659648859265082,0.2570239140832174,5,60,89,56,0,33,0.7659648859265082,nenhuma,96.86278545571764,0.0,104,0,terminal,0.8842737775515257,22.5,1.5,j6019_1.sm,2,adaptativa,0,2.3225806451612905,0.5333333333333333,7.8233528741753,33,0
True,237,62,0.7529296198950355,0.0,35.51652988372267,243.0,579.0,0.0,101.0,88.99617799697839,44,16,4,0,0.26666666666666666,0.3333333333333333,336.0,0.20940465492282878,0.2648695773719595,0.10570395798726985,0.1157303255118754,36,0,0,101,24,101,0,41,101,0.794910294566222,0.24332019624229823,1,60,0,0,101,0,0.794910294566222,nenhuma,88.9961779969784,0.0,98,0,terminal,0.25,22.5,1.5,j6019_1.sm,3,centralizada,0,3.8225806451612905,0.6,0,0,0
True,132,62,0.723297439312517,0.0,0.0,336.0,428.0,78.0,47.0,38.734432803754146,60,0,9,0,0.0,0.15,336.0,0.10336502176739948,0.11528105001117306,0.0,0.0654591496733134,27,0,78,47,33,125,1,12,0,0.794910294566222,0.24332019624229823,1,60,124,46,0,78,0.794910294566222,nenhuma,38.734432803754146,0.0,41,0,terminal,0.9130954841913445,22.5,1.5,j6019_1.sm,3,adaptativa,0,2.129032258064516,0.45,18.308502583076393,78,0
True,210,62,0.7330035689328424,0.0,28.511628443184385,231.0,589.0,0.0,119.0,95.54315444535581,41,19,3,0,0.31666666666666665,0.36666666666666664,336.0,0.22139884148586111,0.2843546263254637,0.08485603703328685,0.11890233140160877,39,0,0,119,21,119,7,15,112,0.7496468789669437,0.35303232464984247,6,60,0,0,112,0,0.7496468789669437,nenhuma,95.54315444535582,0.0,104,0,terminal,0.25,22.5,1.5,j6019_1.sm,4,centralizada,0,3.3870967741935485,0.65,0,0,0
True,124,62,0.7553774604653911,3.3306690738754696e-16,12.87434636270048,292.0,485.0,57.0,33.0,67.06310802706447,53,7,6,0,0.11666666666666667,0.21666666666666667,336.0,0.16638364239120934,0.19959258341388236,0.03831650703184667,0.10444940254103123,32,0,57,33,28,90,1,6,0,0.7496468789669437,0.35303232464984247,6,60,89,32,0,57,0.7496468789669437,nenhuma,67.06310802706449,0.0,71,0,terminal,0.9096025092536751,22.5,1.5,j6019_1.sm,4,adaptativa,0,2.0,0.5333333333333333,13.195452638416157,57,0
True,213,62,0.7067128844098426,0.0,30.340485440593,227.0,577.0,0.0,139.0,100.45603572352809,42,18,7,0,0.3,0.4166666666666667,336.0,0.23016301185295487,0.29897629679621457,0.09029906381128869,0.12303912437184181,44,0,0,139,16,139,25,30,114,0.6863255838987572,0.3910769205246226,14,60,0,0,114,0,0.6863255838987572,nenhuma,100.45603572352809,0.0,109,0,terminal,0.25,22.5,1.5,j6019_1.sm,5,centralizada,0,3.435483870967742,0.7333333333333333,0,0,0
True,134,62,0.6708194119888082,0.0,10.570269523225718,308.0,422.0,78.0,48.0,81.08137787616764,56,4,15,0,0.06666666666666667,0.31666666666666665,336.0,0.19440181743199494,0.24131362463145128,0.03145913548579083,0.12888853609036288,27,0,78,48,33,126,11,16,0,0.6863255838987572,0.3910769205246226,14,60,115,37,0,78,0.6863255838987572,nenhuma,81.08137787616764,0.0,88,0,terminal,0.9716666666666667,22.5,1.5,j6019_1.sm,5,adaptativa,0,2.161290322580645,0.45,18.051759246344595,78,0
True,187,62,0.744486117180644,0.0,30.445691026991618,253.0,569.0,0.0,115.0,80.28557479996154,45,15,3,0,0.25,0.3,336.0,0.19286177484901154,0.23894516309512362,0.0906121756755703,0.10504656563873378,37,0,0,115,23,115,1,26,114,0.7631789564580391,0.24360497938515846,6,60,0,0,114,0,0.7631789564580391,nenhuma,80.28557479996154,0.0,90,0,terminal,0.25,22.5,1.5,j6019_1.sm,6,centralizada,0,3.0161290322580645,0.6166666666666667,0,0,0
True,142,62,0.739051013294091,0.0,6.657835026395141,326.0,469.0,38.0,63.0,64.59760092821978,58,2,13,0,0.03333333333333333,0.25,336.0,0.16125308983014744,0.19225476466732078,0.019814985197604586,0.10179301156155253,25,0,38,63,35,101,1,46,0,0.7631789564580391,0.24360497938515846,6,60,100,62,0,38,0.7631789564580391,nenhuma,64.59760092821978,0.0,73,0,terminal,0.83,22.5,1.5,j6019_1.sm,6,adaptativa,0,2.2903225806451615,0.4166666666666667,9.138929907696644,38,0
True,176,62,0.838850380290271,0.0,40.68356218080167,222.0,555.0,0.0,31.0,75.61977515936864,43,17,2,0,0.2833333333333333,0.31666666666666665,336.0,0.1837126875891485,0.2250588546409781,0.12108203030000497,0.11429491378360573,41,0,0,31,19,31,0,12,31,0.5858494645010164,0.43100241340042456,23,60,0,0,31,0,0.5858494645010164,nenhuma,75.61977515936864,0.0,83,0,terminal,0.25,22.5,1.5,j6019_1.sm,7,centralizada,0,2.838709677419355,0.6833333333333333,0,0,0
True,153,62,0.698958993424246,0.0,2.995089304654024,327.0,457.0,82.0,32.0,82.82948685033294,58,2,17,0,0.03333333333333333,0.31666666666666665,336.0,0.1977642201680316,0.2465163299117052,0.008913956263851261,0.12668362090756133,33,0,82,32,27,114,15,5,0,0.5858494645010164,0.43100241340042456,23,60,99,17,0,82,0.5858494645010164,nenhuma,82.82948685033294,0.0,92,0,terminal,0.9533333333333333,22.5,1.5,j6019_1.sm,7,adaptativa,0,2.467741935483871,0.55,18.832060712441194,82,0
True,217,62,0.6554298316058995,0.0,47.84588709630681,197.0,611.0,0.0,204.0,117.21268019333235,37,23,2,0,0.38333333333333336,0.4166666666666667,336.0,0.25862621527564394,0.3488472624801558,0.14239847350091311,0.12573598566479863,55,0,0,204,5,204,12,27,192,0.5273323364698471,0.27249021043639565,27,60,0,0,192,0,0.5273323364698471,nenhuma,117.21268019333232,0.0,127,0,terminal,0.25,22.5,1.5,j6019_1.sm,8,centralizada,0,3.5,0.9166666666666666,0,0,0
True,150,62,0.6375481075070962,0.0,14.057331042382586,290.0,501.0,101.0,53.0,130.82305256772113,53,7,21,0,0.11666666666666667,0.4666666666666667,336.0,0.2802412002752218,0.38935432311821766,0.041837294768995795,0.16647902112345703,50,0,101,53,10,154,8,15,0,0.5273323364698471,0.27249021043639565,27,60,146,45,0,101,0.5273323364698471,nenhuma,130.8230525677211,0.0,142,0,terminal,0.9499999999999998,22.5,1.5,j6019_1.sm,8,adaptativa,0,2.4193548387096775,0.8333333333333334,23.377456650252046,101,0
True,324,62,0.6927786762239052,0.0,50.517754746727306,166.0,573.0,0.0,131.0,123.1039794746903,35,25,1,0,0.4166666666666667,0.43333333333333335,336.0,0.2681396480499835,0.36638089129372114,0.15035046055573603,0.14883736812979187,39,0,0,131,21,131,13,36,118,0.6872143627230507,0.3512385487549321,14,60,0,0,118,0,0.6872143627230507,nenhuma,123.1039794746903,0.0,136,0,terminal,0.25,22.5,1.5,j6019_1.sm,9,centralizada,0,5.225806451612903,0.65,0,0,0
True,156,62,0.6178227223854937,0.0,4.131580708982507,311.0,461.0,118.0,60.0,107.16873626793642,55,5,24,0,0.08333333333333333,0.48333333333333334,336.0,0.24182377387547263,0.31895457222600127,0.012296371157686033,0.14362533708388175,37,0,118,60,23,178,9,14,0,0.6872143627230507,0.3512385487549321,14,60,169,51,0,118,0.6872143627230507,nenhuma,107.16873626793641,0.0,118,0,terminal,0.985,22.5,1.5,j6019_1.sm,9,adaptativa,0,2.5161290322580645,0.6166666666666667,27.498190452290228,118,0
True,194,62,0.695015681625454,0.0,46.19657100425879,185.0,588.0,0.0,134.0,124.02407621195934,34,26,3,0,0.43333333333333335,0.48333333333333334,336.0,0.2696034460483637,0.3691192744403552,0.13748979465553213,0.14659639092928942,42,0,0,134,18,134,23,17,111,0.5820371027673271,0.4175993861121362,23,60,0,0,111,0,0.5820371027673271,nenhuma,124.02407621195937,0.0,135,0,terminal,0.25,22.5,1.5,j6019_1.sm,10,centralizada,0,3.129032258064516,0.7,0,0,0
True,147,62,0.6893740526695545,0.0,11.501427246934698,302.0,464.0,91.0,37.0,81.07436101372154,56,4,13,0,0.06666666666666667,0.2833333333333333,336.0,0.1943882640416111,0.2412927411122665,0.0342304382349247,0.12045379486987878,36,0,91,37,24,128,18,13,0,0.5820371027673271,0.4175993861121362,23,60,110,19,0,91,0.5820371027673271,nenhuma,81.07436101372154,0.0,89,0,terminal,0.9866666666666667,22.5,1.5,j6019_1.sm,10,adaptativa,0,2.370967741935484,0.6,20.955129038364632,91,0
True,255,62,0.7317341584391298,0.0,29.641175771176755,225.0,582.0,0.0,108.0,105.37082325290176,41,19,6,0,0.31666666666666665,0.4166666666666667,336.0,0.23873536197141235,0.31360364063363616,0.08821778503326415,0.13248012143814494,38,0,0,108,22,108,7,6,101,0.7131697048371954,0.48671389683598903,12,60,0,0,101,0,0.7131697048371954,nenhuma,105.37082325290177,0.0,117,0,terminal,0.25,22.5,1.5,j6019_1.sm,11,centralizada,0,4.112903225806452,0.6333333333333333,0,0,0
True,134,62,0.7049079764048698,0.0,7.5,295.0,453.0,58.0,35.0,96.63707485672656,55,5,18,0,0.08333333333333333,0.38333333333333336,336.0,0.2233675301376545,0.2876103418354957,0.022321428571428572,0.15037581651863366,30,0,58,35,30,93,3,11,0,0.7131697048371954,0.48671389683598903,12,60,90,32,0,58,0.7131697048371954,nenhuma,96.63707485672656,0.0,105,0,terminal,0.9622661884300814,22.5,1.5,j6019_1.sm,11,adaptativa,0,2.161290322580645,0.5,13.362182602603937,58,0
True,266,76,0.7324995834947552,0.0,24.993796178479236,233.0,531.0,0.0,121.0,72.91508796032242,43,17,1,0,0.2833333333333333,0.3,332.0,0.1800750086335814,0.2196237589166338,0.07528251860987722,0.10058431555822903,32,0,0,121,28,121,10,0,111,0.6268507180531939,0.4857196752206667,18,60,0,0,111,0,0.6268507180531939,nenhuma,72.91508796032244,0.0,81,0,terminal,0.25,22.5,1.5,j6021_1.sm,0,centralizada,0,3.5,0.5333333333333333,0,0,0
True,214,76,0.714500758230916,0.0,12.786412396105407,279.0,413.0,69.0,18.0,78.02597861838032,52,8,10,0,0.13333333333333333,0.3,332.0,0.1902952073458758,0.23501800788668772,0.03851329034971508,0.13498697550736558,31,0,69,18,29,87,5,0,0,0.6268507180531939,0.4857196752206667,18,60,82,13,0,69,0.6268507180531939,nenhuma,78.02597861838032,0.0,84,0,terminal,0.978667926447974,22.5,1.5,j6021_1.sm,0,adaptativa,0,2.8157894736842106,0.5166666666666667,15.827217082683687,69,0
True,311,76,0.7697186168158532,5.329070518200751e-15,33.80056116110861,234.0,540.0,0.0,86.0,75.55507246772123,43,17,1,0,0.2833333333333333,0.3,332.0,0.18538616636578673,0.22757551948108803,0.10180891915996569,0.10769656643199248,34,0,0,86,26,86,5,3,81,0.6586427040007742,0.39362113220747674,17,60,0,0,81,0,0.6586427040007742,nenhuma,75.55507246772125,0.0,83,0,terminal,0.25,22.5,1.5,j6021_1.sm,1,centralizada,0,4.092105263157895,0.5666666666666667,0,0,0
True,245,76,0.7355498039587836,0.0,11.285413478534231,304.0,410.0,49.0,14.0,84.40617126583358,55,5,14,0,0.08333333333333333,0.31666666666666665,332.0,0.20270153780201472,0.2542354556199807,0.03399220927269347,0.15142668957925706,30,0,49,14,30,63,11,0,0,0.6586427040007742,0.39362113220747674,17,60,52,3,0,49,0.6586427040007742,nenhuma,84.4061712658336,0.0,94,0,terminal,0.9666666666666667,22.5,1.5,j6021_1.sm,1,adaptativa,0,3.223684210526316,0.5,11.357141060578178,49,0
True,260,76,0.8682499137647888,0.0,24.29602696976503,259.0,525.0,0.0,23.0,56.66461519537095,48,12,3,0,0.2,0.25,332.0,0.1457930899289281,0.170676551793286,0.07318080412579829,0.09371247096551574,31,0,0,23,29,23,2,3,21,0.7659648859265082,0.2570239140832174,6,60,0,0,21,0,0.7659648859265082,nenhuma,56.66461519537095,0.0,64,0,terminal,0.25,22.5,1.5,j6021_1.sm,2,centralizada,0,3.4210526315789473,0.5166666666666667,0,0,0
True,188,76,0.7506975133753984,0.0,10.418099299698289,301.0,407.0,35.0,17.0,83.16244592310665,56,4,12,0,0.06666666666666667,0.26666666666666666,332.0,0.20031302623770886,0.2504892949491164,0.03137981716776593,0.15339027361349433,31,0,35,17,29,52,4,0,0,0.7659648859265082,0.2570239140832174,6,60,48,13,0,35,0.7659648859265082,nenhuma,83.16244592310663,0.0,88,0,terminal,0.9516666666666667,22.5,1.5,j6021_1.sm,2,adaptativa,0,2.473684210526316,0.5166666666666667,8.205482624455044,35,0
True,292,76,0.729270232019789,7.105427357601002e-15,42.72025608590918,201.0,541.0,0.0,82.0,118.83749212091763,41,19,4,0,0.31666666666666665,0.38333333333333336,332.0,0.2635927450528995,0.3579442533762579,0.12867547013828065,0.16019342967037237,34,0,0,82,26,82,0,0,82,0.794910294566222,0.24332019624229823,2,60,0,0,82,0,0.794910294566222,nenhuma,118.83749212091763,0.0,128,0,terminal,0.25,22.5,1.5,j6021_1.sm,3,centralizada,0,3.8421052631578947,0.5666666666666667,0,0,0
True,215,76,0.7074597046003456,0.0,4.075491902421767,303.0,406.0,69.0,27.0,71.88427547171102,55,5,11,0,0.08333333333333333,0.26666666666666666,332.0,0.1779823574160068,0.21651890202322596,0.012275578019342672,0.12525918298183877,27,0,69,27,33,96,0,0,0,0.794910294566222,0.24332019624229823,2,60,96,27,0,69,0.794910294566222,nenhuma,71.88427547171102,0.0,78,0,terminal,0.8883333333333333,22.5,1.5,j6021_1.sm,3,adaptativa,0,2.8289473684210527,0.45,16.14017574327219,69,0
True,267,76,0.7568033911316129,0.0,40.12236754159593,205.0,557.0,0.0,68.0,110.99035961921862,40,20,4,0,0.3333333333333333,0.4,332.0,0.25054802482524147,0.3343083121060802,0.12085050464336122,0.15080409433167305,31,0,0,68,29,68,4,4,64,0.7496468789669437,0.35303232464984247,6,60,0,0,64,0,0.7496468789669437,nenhuma,110.99035961921862,0.0,119,0,terminal,0.25,22.5,1.5,j6021_1.sm,4,centralizada,0,3.513157894736842,0.5166666666666667,0,0,0
True,211,76,0.7500591427545557,0.0,15.441687740963422,283.0,442.0,43.0,19.0,85.28686393552442,54,6,9,0,0.1,0.25,332.0,0.20438425291216983,0.25688814438410973,0.04651110765350428,0.14472894129344768,26,0,43,19,34,62,4,0,0,0.7496468789669437,0.35303232464984247,6,60,58,15,0,43,0.7496468789669437,nenhuma,85.28686393552442,0.0,91,0,terminal,0.9083333333333332,22.5,1.5,j6021_1.sm,4,adaptativa,0,2.776315789473684,0.43333333333333335,10.0001730476382,43,0
True,249,76,0.7082513431450298,0.0,30.03251989643931,206.0,530.0,0.0,116.0,102.32191301820235,40,20,4,0,0.3333333333333333,0.4,332.0,0.2355900311525706,0.30819853318735646,0.09045939727843166,0.13673515533643532,37,0,0,116,23,116,4,0,112,0.6863255838987572,0.3910769205246226,11,60,0,0,112,0,0.6863255838987572,nenhuma,102.32191301820234,0.0,111,0,terminal,0.25,22.5,1.5,j6021_1.sm,5,centralizada,0,3.276315789473684,0.6166666666666667,0,0,0
True,206,76,0.6312183472567422,0.0,12.214167600648704,279.0,399.0,91.0,35.0,107.11090383231605,50,10,15,0,0.16666666666666666,0.4166666666666667,332.0,0.24392676860791107,0.322623204314205,0.03678966144773706,0.16944954308323407,31,0,91,35,29,126,6,0,0,0.6863255838987572,0.3910769205246226,11,60,120,29,0,91,0.6863255838987572,nenhuma,107.11090383231605,0.0,119,0,terminal,0.9433333333333334,22.5,1.5,j6021_1.sm,5,adaptativa,0,2.710526315789474,0.5166666666666667,21.03591721624758,91,0
True,307,76,0.8118080381349299,7.771561172376096e-15,24.830988170032903,234.0,542.0,0.0,34.0,91.64552029468169,43,17,4,0,0.2833333333333333,0.35,332.0,0.21632595154301265,0.2760407237791617,0.07479213304226778,0.13726673438059123,29,0,0,34,31,34,0,0,34,0.7631789564580391,0.24360497938515846,6,60,0,0,34,0,0.7631789564580391,nenhuma,91.64552029468167,0.0,101,0,terminal,0.25,22.5,1.5,j6021_1.sm,6,centralizada,0,4.0394736842105265,0.48333333333333334,0,0,0
True,196,76,0.828936079349223,0.0,8.92323606911129,293.0,436.0,14.0,4.0,71.97541699752381,54,6,15,0,0.1,0.35,332.0,0.17816781410232443,0.21679342469133678,0.026877217075636416,0.13684178893452478,23,0,14,4,37,18,4,0,0,0.7631789564580391,0.24360497938515846,6,60,14,0,0,14,0.7631789564580391,nenhuma,71.97541699752382,0.0,81,0,terminal,0.9333333333333332,22.5,1.5,j6021_1.sm,6,adaptativa,0,2.5789473684210527,0.38333333333333336,3.3298726275153765,14,0
True,294,76,0.7072697097774501,3.552713678800501e-15,34.8094845365655,246.0,538.0,0.0,140.0,82.67162577807468,47,13,4,0,0.21666666666666667,0.2833333333333333,332.0,0.1993664881771273,0.24901092101829725,0.10484784498965512,0.10868241035481198,41,0,0,140,19,140,1,0,139,0.5858494645010164,0.43100241340042456,22,60,0,0,139,0,0.5858494645010164,nenhuma,82.67162577807468,0.0,89,0,terminal,0.25,22.5,1.5,j6021_1.sm,7,centralizada,0,3.8684210526315788,0.6833333333333333,0,0,0
True,182,76,0.676171109926681,2.220446049250313e-16,15.508914134341778,303.0,382.0,85.0,29.0,68.9457576521146,54,6,12,0,0.1,0.3,332.0,0.17195781807457408,0.2076679447352849,0.04671359679018608,0.12203960595907402,35,0,85,29,25,114,5,0,0,0.5858494645010164,0.43100241340042456,22,60,109,24,0,85,0.5858494645010164,nenhuma,68.94575765211457,0.0,74,0,terminal,0.965,22.5,1.5,j6021_1.sm,7,adaptativa,0,2.3947368421052633,0.5833333333333334,19.503395137801952,85,0
True,276,76,0.6536039213765159,6.661338147750939e-16,39.30528723837876,207.0,549.0,0.0,177.0,113.95824083151781,37,23,5,0,0.38333333333333336,0.4666666666666667,332.0,0.25553567665670973,0.34324771334794524,0.11838941939270711,0.13567131708679314,48,0,0,177,12,177,15,0,162,0.5273323364698471,0.27249021043639565,33,60,0,0,162,0,0.5273323364698471,nenhuma,113.95824083151778,0.0,127,0,terminal,0.25,22.5,1.5,j6021_1.sm,8,centralizada,0,3.6315789473684212,0.8,0,0,0
True,243,76,0.5331684104391132,0.0,5.0,317.0,393.0,181.0,69.0,94.10293465497756,57,3,17,0,0.05,0.3333333333333333,332.0,0.2208455445893003,0.2834425742619806,0.015060240963855422,0.12766593406526752,40,0,181,69,20,250,22,3,0,0.5273323364698471,0.27249021043639565,33,60,228,47,0,181,0.5273323364698471,nenhuma,94.10293465497756,0.0,102,0,terminal,0.9716666666666667,22.5,1.5,j6021_1.sm,8,adaptativa,0,3.1973684210526314,0.6666666666666666,41.89104248674438,181,0
True,311,76,0.6939933764181382,0.0,29.85130557766223,242.0,520.0,0.0,129.0,100.28669014658516,42,18,5,0,0.3,0.38333333333333336,332.0,0.23199115872056736,0.3020683438150155,0.08991357101705491,0.13384288212428513,37,0,0,129,23,129,2,0,127,0.6872143627230507,0.3512385487549321,11,60,0,0,127,0,0.6872143627230507,nenhuma,100.28669014658516,0.0,109,0,terminal,0.25,22.5,1.5,j6021_1.sm,9,centralizada,0,4.092105263157895,0.6166666666666667,0,0,0
True,180,76,0.7821349548310667,0.0,4.0,322.0,425.0,40.0,18.0,60.384485471303,58,2,13,0,0.03333333333333333,0.25,332.0,0.1538911137089777,0.18188098033525,0.012048192771084338,0.1111266278037524,28,0,40,18,32,58,5,0,0,0.6872143627230507,0.3512385487549321,11,60,53,13,0,40,0.6872143627230507,nenhuma,60.384485471303,0.0,66,0,terminal,0.9583333333333334,22.5,1.5,j6021_1.sm,9,adaptativa,0,2.3684210526315788,0.4666666666666667,9.307599250122792,40,0
True,334,76,0.6737415268568506,0.0,28.489272548464438,185.0,540.0,0.0,143.0,118.49430972322034,35,25,2,0,0.4166666666666667,0.45,332.0,0.26303175681846497,0.35691057145548294,0.08581106189296517,0.14784173547550192,38,0,0,143,22,143,15,0,128,0.5820371027673271,0.4175993861121362,23,60,0,0,128,0,0.5820371027673271,nenhuma,118.49430972322031,0.0,131,0,terminal,0.25,22.5,1.5,j6021_1.sm,10,centralizada,0,4.394736842105263,0.6333333333333333,0,0,0
True,214,76,0.6139983134192608,0.0,13.728630582609373,267.0,411.0,120.0,37.0,101.3829462025801,50,10,14,0,0.16666666666666666,0.4,332.0,0.233933861705739,0.30537031988728947,0.0413512969355704,0.15145731868092419,37,0,120,37,23,157,14,0,0,0.5820371027673271,0.4175993861121362,23,60,143,23,0,120,0.5820371027673271,nenhuma,101.38294620258011,0.0,112,0,terminal,0.98,22.5,1.5,j6021_1.sm,10,adaptativa,0,2.8157894736842106,0.6166666666666667,27.56181593801664,120,0
True,374,76,0.8224995768612848,0.0,23.48252217030536,218.0,558.0,0.0,6.0,114.41980190356635,39,21,5,0,0.35,0.43333333333333335,332.0,0.2563053910594289,0.3446379575408625,0.07073048846477517,0.16865634166708846,29,0,0,6,31,6,0,0,6,0.7131697048371954,0.48671389683598903,7,60,0,0,6,0,0.7131697048371954,nenhuma,114.41980190356635,0.0,126,0,terminal,0.25,22.5,1.5,j6021_1.sm,11,centralizada,0,4.921052631578948,0.48333333333333334,0,0,0
